100.254,11.0313,105.338,1491.69,0.504169,555.873
94.6105,5.44913,49.1005,1366.8,0.256507,259.135
107.207,2.29503,23.4328,1398.48,0.119645,123.673
235.749,3.66613,82.3129,1683.62,0.349103,434.429
181.963,2.27689,39.458,2126.8,0.132476,208.25
291.713,0.846879,23.5282,1737.99,0.0966664,124.177
306.65,0.913665,26.6834,2105.68,0.0904854,140.829
113.973,2.99481,32.5074,1436.08,0.161634,171.567
94.4372,6.47618,60.1691,2148.12,0.192326,305.363
249.061,1.30283,30.9033,2069.3,0.106638,163.101
76.3508,3.58233,26.65,1709.13,0.108376,136.908
14.6983,84.2563,121.722,995.116,0.643372,473.127
2.2917,520.799,113.943,1900.56,0.16099,226.127
228.73,1.48819,32.4185,2219.11,0.104314,171.098
74.5789,2.80147,19.9143,1399.48,0.101512,105.004
100.264,4.12572,39.3964,1360.45,0.206777,207.924
257.625,1.3208,32.4067,1885.22,0.122745,171.035
184.108,2.24016,39.2794,2636.45,0.106384,207.307
148.499,3.62987,51.3386,2407.51,0.15226,270.94
65.8586,4.47154,28.064,1179.54,0.169762,148.004
196.07,1.0241,19.1233,2166.1,0.0630409,100.928
205.989,1.88071,36.8956,1192.82,0.220867,194.727
195.256,1.10881,20.6195,3002.12,0.0490426,108.823
119.442,2.9582,33.6517,1883.07,0.127602,177.6
127.108,1.77994,21.5475,1961.41,0.0784424,113.721
226.71,2.15176,46.4596,1369.74,0.242196,245.203
268.084,1.03727,26.4835,2048.7,0.0923057,139.774
128.76,5.75785,70.6079,1514.49,0.332902,372.652
259.948,0.975211,24.1432,1621.81,0.106298,127.422
288.326,0.909492,24.9743,2277.71,0.0782941,131.809
115.066,3.23066,35.4037,1570.42,0.160977,186.852
138.815,2.60368,34.4231,2231.65,0.110138,181.67
295.218,0.937696,26.3643,1602.14,0.117502,139.145
96.5839,7.2515,66.7196,1615.58,0.294798,352.023
3.47542,332.007,110.724,2641.83,0.0483544,94.412
183.986,1.8971,33.2419,1996.16,0.118911,175.443
348.937,1.20706,40.1132,1789.92,0.160024,211.708
3.75863,488.434,175.41,2161.29,0.30051,480.008
2.83784,414.787,112.451,1513.59,0.256488,286.903
191.102,1.61054,29.3122,2122.32,0.0986214,154.703
207.773,1.80911,35.7984,1348.93,0.189498,188.936
163.081,2.34374,36.4018,1792.43,0.145014,192.121
187.209,2.5048,44.659,1808.14,0.176363,235.7
103.052,2.86759,28.1442,1526.48,0.13165,148.536
183.452,1.58319,27.6608,898.715,0.219773,145.987
216.745,1.21277,25.0345,1653.99,0.108077,132.126
132.04,2.55549,32.1359,1660.36,0.138203,169.606
155.23,2.12744,31.4522,2360.18,0.0951545,165.995
117.123,2.34589,26.1718,2059.61,0.0907187,138.103
169.78,2.53976,41.0667,1859.48,0.1577,216.741
134.419,1.07224,13.7369,2567.09,0.0381783,72.4395
144.383,1.99861,27.4851,2479.32,0.0791494,145.044
82.7581,5.32189,42.0627,1625.71,0.184134,221.257
126.455,3.10239,37.363,1090.42,0.244668,197.194
318.164,1.19305,36.151,1696.16,0.152189,190.797
207.934,2.52207,49.9451,1996.81,0.178601,263.599
333.94,2.66743,84.8344,2889.69,0.209629,447.737
0.73084,1365.98,95.0936,803.177,0.543945,322.819
196.524,3.83334,71.747,1270.32,0.403294,378.665
303.532,1.29956,37.5674,1729.97,0.155062,198.273
212.498,2.19089,44.3392,1268.04,0.249682,234.012
137.221,2.14341,28.0125,2206.96,0.0906299,147.838
159.059,5.02867,76.185,2691.32,0.202106,402.036
134.966,2.14525,27.5749,1677.33,0.117388,145.534
78.5704,9.23053,69.0755,1122.98,0.439183,364.536
247.593,1.71869,40.527,2515.59,0.115036,213.893
210.431,1.45709,29.2015,1281.61,0.162696,154.119
141.84,2.38034,32.155,1328.67,0.172807,169.707
268.988,1.22327,31.3377,2159.08,0.10364,165.393
112.024,3.89604,41.5714,1890.06,0.157034,219.376
196.369,2.28531,42.7393,1327.72,0.229853,225.568
202.212,0.743553,14.3195,2201.2,0.0464517,75.5753
238.698,2.10029,47.7462,2687.75,0.126847,251.994
143.036,2.80748,38.2449,1623.1,0.168252,201.848
234.148,1.71573,38.2605,1200.95,0.227487,201.931
229.96,2.09089,45.7925,2996.16,0.109134,241.682
266.514,1.89467,48.0911,1633.67,0.210199,253.814
221.196,1.01696,21.4235,1618.88,0.0944949,113.068
144.477,1.6934,23.3008,2034.66,0.0817723,122.976
149.77,2.32148,33.1131,1581.41,0.149515,174.764
142.649,2.07105,39.4671,3989.98,0.0476959,140.66
243.771,1.70701,39.6304,1957.12,0.144592,209.161
172.362,1.71816,28.2044,1632.28,0.123383,148.857
202.201,2.57467,49.5809,932.786,0.379544,261.677
336.353,1.1401,36.5216,1077.72,0.241976,192.753
193.415,2.89383,53.3057,1842.42,0.206593,281.336
164.32,1.96851,30.8244,3137.1,0.0701144,162.576
63.992,3.45818,21.3623,1379.49,0.108804,110.939
215.876,1.96628,40.4259,1800.39,0.160333,213.359
146.992,4.60619,64.4834,2023.23,0.227579,340.327
199.176,2.05879,39.0535,1130.4,0.246694,206.116
268.272,1.63315,41.7264,1274.8,0.233723,220.223
131.434,2.57829,33.4507,3075.79,0.0745488,169.479
563.37,0.36389,19.5243,1178.61,0.118287,103.045
313.551,1.26973,37.9166,2797.62,0.0967777,200.115
106.151,3.87208,39.1453,1245.77,0.224374,206.6
109.481,2.86864,29.9747,2202,0.0969626,157.812
181.579,1.39124,24.0589,1709.02,0.100524,126.978
1.26463,609.902,73.539,1182.76,0.174527,152.547
114.789,4.68003,51.1838,2072.83,0.176238,270.011
227.772,1.19824,25.993,2187.8,0.0848363,137.185
157.756,1.68421,25.3042,1458.44,0.12389,133.55
61.2416,5.05891,29.6137,1200.67,0.175329,155.596
228.616,2.33189,50.7721,1576.82,0.229919,267.964
109.343,6.31598,65.7998,1932.11,0.243056,347.103
322.168,2.47862,76.0507,1479.36,0.36708,401.379
325.122,1.01706,31.4921,2194.81,0.102456,166.208
148.107,2.42397,34.2023,2728.13,0.0894869,180.445
71.3427,8.37927,56.9411,1084.82,0.374733,300.47
250.467,1.54398,36.8301,2525.56,0.10413,194.381
152.891,1.90062,27.675,1963.55,0.100642,146.062
243.611,1.37791,31.969,2065.78,0.110503,168.725
4.73186,212.234,96.909,1947.95,0.103128,148.466
191.411,2.24311,40.8918,2991.79,0.0975948,215.813
144.87,1.79892,24.82,2078.02,0.0852864,130.994
241.176,1.38718,31.8624,1881.13,0.120946,168.163
189.008,1.74957,31.4937,2332.24,0.0964231,166.217
105.342,3.61175,36.2354,1382.92,0.187097,191.242
185.336,4.25332,75.0754,1790.84,0.299345,396.231
521.456,0.802308,39.8446,986.338,0.288452,210.291
168.305,1.14965,18.4278,1306.8,0.100692,97.2577
382.874,0.82301,30.0104,2180.17,0.0982913,158.388
102.411,7.5112,73.8656,2116.58,0.24673,385.99
127.772,4.83751,58.8688,1992.76,0.210932,310.684
278.166,1.63534,43.3234,1890.29,0.163653,228.651
270.424,1.42274,36.6422,1726.98,0.151504,193.389
220.925,2.29535,48.2952,2086.33,0.165292,254.892
110.529,6.36239,66.9743,1286.63,0.371694,353.475
124.529,1.87388,22.2244,1945.17,0.0815818,117.293
10.6831,109.908,116.991,2213.85,0.136705,223.674
