1.866000000000000014e+01,5.019999999999999574e+00,1.257000000000000028e+01,6.500000000000000222e-01
6.389999999999999680e+00,7.750000000000000000e+00,-8.900000000000000133e-01,6.519999999999999574e+00
9.279999999999999361e+00,2.637999999999999901e+01,3.200000000000000178e+00,8.279999999999999361e+00
7.200000000000000178e+00,1.719999999999999973e+00,-7.199999999999999734e-01,2.589999999999999858e+00
1.575000000000000000e+01,1.130000000000000071e+01,2.226999999999999957e+01,2.630999999999999872e+01
3.489000000000000057e+01,1.939999999999999947e+00,8.599999999999999867e-01,1.083000000000000007e+01
3.270000000000000018e+00,2.529999999999999805e+00,1.737999999999999901e+01,1.388000000000000078e+01
8.369999999999999218e+00,7.459999999999999964e+00,-5.999999999999999778e-02,1.994999999999999929e+01
7.669999999999999929e+00,1.383000000000000007e+01,-5.699999999999999512e-01,9.119999999999999218e+00
1.436999999999999922e+01,7.969999999999999751e+00,4.159000000000000341e+01,4.246000000000000085e+01
5.999999999999999778e-02,5.509999999999999787e+00,3.669999999999999929e+00,3.600000000000000089e+00
7.530000000000000249e+00,9.679999999999999716e+00,1.159999999999999920e+00,2.476000000000000156e+01
1.243999999999999950e+01,7.740000000000000213e+00,3.100000000000000089e+00,3.083999999999999986e+01
1.500000000000000000e+00,1.316999999999999993e+01,-4.099999999999999756e-01,2.029999999999999805e+00
7.240000000000000213e+00,2.583999999999999986e+01,4.879999999999999893e+00,3.239999999999999858e+01
-7.600000000000000089e-01,9.490000000000000213e+00,-8.399999999999999689e-01,3.005999999999999872e+01
1.770000000000000018e+00,8.130000000000000782e+00,5.620000000000000107e+00,4.269999999999999574e+00
3.919999999999999929e+00,1.703999999999999915e+01,-8.199999999999999512e-01,-7.600000000000000089e-01
2.240000000000000213e+00,1.691000000000000014e+01,1.023000000000000043e+01,2.267999999999999972e+01
5.599999999999999645e+00,1.334999999999999964e+01,-6.800000000000000488e-01,1.783999999999999986e+01
3.574000000000000199e+01,2.959999999999999964e+00,1.110000000000000098e+00,3.979999999999999982e+00
1.427999999999999936e+01,1.231000000000000050e+01,2.479999999999999982e+00,1.858999999999999986e+01
3.830000000000000071e+00,7.259999999999999787e+00,1.500000000000000000e+00,6.259999999999999787e+00
1.750000000000000000e+00,5.759999999999999787e+00,-1.199999999999999956e-01,-5.200000000000000178e-01
1.538000000000000078e+01,1.982000000000000028e+01,-7.500000000000000000e-01,1.558000000000000007e+01
1.222000000000000064e+01,1.939999999999999947e+00,3.509999999999999787e+00,-6.600000000000000311e-01
5.860000000000000320e+00,1.159999999999999920e+00,1.787000000000000099e+01,1.446000000000000085e+01
2.540000000000000036e+00,2.720000000000000195e+00,4.110000000000000320e+00,6.610000000000000320e+00
1.816000000000000014e+01,8.599999999999999645e+00,1.812000000000000099e+01,1.286999999999999922e+01
1.783999999999999986e+01,3.939999999999999947e+00,4.150000000000000355e+00,7.379999999999999893e+00
1.043999999999999950e+01,8.410000000000000142e+00,-2.500000000000000000e-01,3.546000000000000085e+01
1.479999999999999982e+00,4.500000000000000111e-01,-1.300000000000000044e-01,1.452999999999999936e+01
-7.500000000000000000e-01,1.060000000000000053e+00,3.720000000000000195e+00,4.110000000000000320e+00
2.709999999999999964e+00,7.089999999999999858e+00,-6.700000000000000400e-01,3.200000000000000067e-01
5.389999999999999680e+00,8.759999999999999787e+00,1.141000000000000014e+01,2.850000000000000089e+00
3.164999999999999858e+01,2.130999999999999872e+01,4.099999999999999756e-01,9.519999999999999574e+00
2.394000000000000128e+01,5.650000000000000355e+00,-3.900000000000000133e-01,2.479999999999999982e+00
1.493999999999999950e+01,-1.000000000000000056e-01,9.539999999999999147e+00,1.243999999999999950e+01
4.280000000000000249e+00,7.610000000000000320e+00,1.650000000000000000e+01,2.608999999999999986e+01
5.150000000000000355e+00,8.570000000000000284e+00,3.129999999999999893e+00,-4.500000000000000111e-01
1.820000000000000062e+00,9.039999999999999147e+00,3.180000000000000160e+00,9.699999999999999289e+00
5.899999999999999689e-01,1.075000000000000000e+01,-7.500000000000000000e-01,9.630000000000000782e+00
-7.600000000000000089e-01,5.209999999999999964e+00,1.900000000000000022e-01,4.349999999999999645e+00
1.110000000000000098e+00,4.730000000000000426e+00,-4.000000000000000222e-01,1.459999999999999964e+00
1.285999999999999943e+01,1.723000000000000043e+01,2.714999999999999858e+01,5.665999999999999659e+01
3.222999999999999687e+01,1.982999999999999829e+01,7.410000000000000142e+00,3.365999999999999659e+01
2.899999999999999800e-01,3.499999999999999778e-01,2.609999999999999876e+00,-2.999999999999999889e-02
1.929999999999999938e+00,1.341000000000000014e+01,3.100000000000000089e+00,3.890999999999999659e+01
9.050000000000000711e+00,1.358999999999999986e+01,6.500000000000000222e-01,2.535999999999999943e+01
2.290000000000000036e+00,1.682999999999999829e+01,1.140000000000000036e+01,-7.399999999999999911e-01
2.600000000000000089e+00,1.090000000000000080e+00,-8.299999999999999600e-01,1.659999999999999920e+00
-4.500000000000000111e-01,1.441000000000000014e+01,2.259999999999999787e+00,6.700000000000000178e+00
1.186999999999999922e+01,5.250000000000000000e+00,3.560000000000000053e+00,7.259999999999999787e+00
7.230000000000000426e+00,9.660000000000000142e+00,1.489999999999999991e+00,1.536999999999999922e+01
2.200000000000000011e-01,-3.699999999999999956e-01,-8.800000000000000044e-01,4.410000000000000142e+00
5.000000000000000000e-01,6.300000000000000044e-01,-3.300000000000000155e-01,-2.899999999999999800e-01
7.209999999999999964e+00,-1.799999999999999933e-01,1.729999999999999982e+00,1.159999999999999920e+00
7.599999999999999645e+00,4.910000000000000142e+00,3.162000000000000099e+01,3.310000000000000053e+00
3.080000000000000071e+01,6.099999999999999867e-01,4.139999999999999680e+00,4.320000000000000284e+00
-9.399999999999999467e-01,3.830000000000000071e+00,-6.099999999999999867e-01,-7.800000000000000266e-01
4.699999999999999734e-01,2.296999999999999886e+01,4.589999999999999858e+00,1.160999999999999943e+01
4.519999999999999574e+00,2.049999999999999822e+00,1.050000000000000044e+00,1.099599999999999937e+02
-6.199999999999999956e-01,1.080000000000000071e+00,6.300000000000000044e-01,6.870000000000000107e+00
3.311999999999999744e+01,1.426999999999999957e+01,3.229999999999999982e+00,2.185000000000000142e+01
-4.299999999999999933e-01,4.549999999999999822e+00,-6.400000000000000133e-01,2.069999999999999840e+00
-6.999999999999999556e-01,-1.000000000000000021e-02,-7.700000000000000178e-01,1.070000000000000062e+00
1.729999999999999982e+00,5.900000000000000355e+00,2.879999999999999893e+00,2.958999999999999986e+01
1.882000000000000028e+01,4.570000000000000284e+00,3.229999999999999982e+00,1.500999999999999979e+01
4.599999999999999645e+00,2.060000000000000053e+00,-7.600000000000000089e-01,2.999999999999999889e-01
7.809999999999999609e+00,4.799999999999999822e-01,1.580000000000000071e+00,5.599999999999999645e+00
7.030000000000000249e+00,4.969999999999999751e+00,-8.699999999999999956e-01,1.072000000000000064e+01
1.231000000000000050e+01,3.819999999999999840e+00,2.140000000000000124e+00,2.180000000000000071e+01
1.449999999999999956e+00,1.191999999999999993e+01,2.250000000000000000e+00,8.060000000000000497e+00
2.298999999999999844e+01,5.000000000000000000e+00,1.159999999999999920e+00,4.889000000000000057e+01
2.678000000000000114e+01,9.970000000000000639e+00,1.226999999999999957e+01,8.419999999999999929e+00
4.400000000000000022e-01,1.129999999999999893e+00,1.850000000000000089e+00,4.669999999999999929e+00
6.519999999999999574e+00,7.219999999999999751e+00,1.239999999999999991e+00,1.509999999999999964e+01
4.690000000000000391e+00,7.059999999999999609e+00,-1.499999999999999944e-01,7.429999999999999716e+00
3.709999999999999964e+00,-9.100000000000000311e-01,-7.500000000000000000e-01,4.429999999999999716e+00
9.070000000000000284e+00,3.459999999999999964e+00,1.907000000000000028e+01,5.990000000000000213e+00
9.880000000000000782e+00,3.071000000000000085e+01,1.007000000000000028e+01,2.239000000000000057e+01
1.871000000000000085e+01,1.787999999999999901e+01,-4.899999999999999911e-01,7.879999999999999893e+00
-2.000000000000000042e-02,-1.900000000000000022e-01,-7.600000000000000089e-01,5.389999999999999680e+00
5.469999999999999751e+00,-9.300000000000000488e-01,1.419999999999999929e+00,1.350000000000000089e+00
2.040000000000000036e+00,1.469999999999999973e+00,2.892000000000000171e+01,8.769999999999999574e+00
1.022000000000000064e+01,-2.800000000000000266e-01,4.490000000000000213e+00,2.560000000000000053e+00
1.336999999999999922e+01,4.639999999999999680e+00,1.108999999999999986e+01,1.380000000000000071e+01
-3.099999999999999978e-01,-4.899999999999999911e-01,2.290000000000000036e+00,2.529999999999999805e+00
2.609999999999999876e+00,1.122000000000000064e+01,1.678999999999999915e+01,2.560000000000000142e+01
4.580000000000000071e+00,1.016999999999999993e+01,1.491000000000000014e+01,3.589999999999999858e+00
1.219999999999999973e+00,2.109999999999999876e+00,4.750000000000000000e+00,-4.400000000000000022e-01
1.746999999999999886e+01,2.355000000000000071e+01,1.560000000000000053e+00,8.449999999999999289e+00
1.370000000000000107e+00,-2.000000000000000111e-01,-8.000000000000000444e-01,-4.799999999999999822e-01
8.509999999999999787e+00,1.100000000000000089e+00,4.530000000000000249e+00,1.930999999999999872e+01
5.070000000000000284e+00,2.870000000000000107e+00,-2.600000000000000089e-01,-7.199999999999999734e-01
6.349999999999999645e+00,-3.599999999999999867e-01,-1.300000000000000044e-01,5.360999999999999943e+01
2.396000000000000085e+01,9.439999999999999503e+00,-7.700000000000000178e-01,3.468999999999999773e+01
2.092999999999999972e+01,5.669999999999999929e+00,9.369999999999999218e+00,8.339999999999999858e+00
9.399999999999999467e-01,4.379999999999999893e+00,2.479999999999999982e+00,4.730000000000000426e+00
1.488000000000000078e+01,3.729999999999999982e+00,1.540000000000000036e+00,1.286999999999999922e+01
-3.300000000000000155e-01,-9.000000000000000222e-01,2.770000000000000018e+00,2.560999999999999943e+01
1.909999999999999920e+00,4.549999999999999822e+00,-3.599999999999999867e-01,5.882000000000000028e+01
1.820000000000000062e+00,2.470000000000000195e+00,-9.399999999999999467e-01,2.301000000000000156e+01
-8.499999999999999778e-01,1.764999999999999858e+01,4.129999999999999893e+00,1.160999999999999943e+01
1.619999999999999929e+01,2.146999999999999886e+01,2.049999999999999822e+00,7.929999999999999716e+00
2.629999999999999893e+00,1.169999999999999929e+00,4.480000000000000426e+00,1.300000000000000044e-01
3.599000000000000199e+01,6.219999999999999751e+00,3.620000000000000107e+00,3.183999999999999986e+01
