1.1546,1858.1900,204.4370,2.5461,457.6190,98.7580
1.0234,1463.0700,142.6880,4.2437,188.9080,70.4833
1.0077,1349.9700,129.6320,10.1065,65.6167,58.1756
1.9112,1735.3400,316.1500,6.1568,288.3970,146.3810
1.1303,2045.4300,220.2900,10.7940,108.1100,100.2730
2.3073,1422.1500,312.9340,46.3758,19.1882,105.0850
1.9523,1780.5900,331.3810,44.2991,23.0845,117.8350
1.0730,1422.0100,145.4070,7.5764,103.5710,68.1570
0.7064,2287.0800,153.9000,3.7752,230.1750,75.3804
1.5791,1849.8200,278.3850,24.0869,50.8884,112.3190
0.6256,1717.7600,102.3750,6.3403,87.2232,49.7928
0.9679,1468.5900,135.4520,1.9071,405.5000,68.2699
0.4705,2582.9500,115.7640,3.8840,167.4640,58.8240
1.3392,2035.9400,259.8090,19.5957,62.4267,108.7750
0.7129,1380.7100,93.7803,8.0479,60.4485,44.6566
1.0381,1401.3000,138.6220,5.4259,141.5880,66.5426
1.8209,1660.4100,288.2100,23.9023,53.6953,117.4630
0.9148,2552.7000,222.4730,10.8805,108.1920,99.2209
0.8585,2432.8400,198.9790,6.2875,175.7810,95.3119
0.8040,1215.3800,93.1185,5.0379,101.6270,46.5472
1.1437,1964.2600,214.0490,31.3676,23.4922,77.4993
2.3647,1066.0400,240.5190,13.8214,89.0012,105.9470
0.8036,2809.5200,215.0720,28.0266,28.8142,80.0582
0.8569,1864.8200,152.2370,7.8004,105.3080,72.4201
0.8281,1873.7200,147.8270,13.9393,50.8290,62.9700
2.2535,1260.4900,270.9160,11.5470,124.8390,120.6070
1.7259,1780.2000,292.8420,34.2394,31.1555,108.7110
1.2475,1666.4800,198.1210,4.0272,278.1040,94.8817
2.1806,1355.6300,281.9100,36.1138,26.8308,100.6980
1.6579,1972.3100,311.6430,42.4396,22.8777,109.0100
1.0002,1568.3000,149.4690,7.0263,115.8950,71.1180
0.8260,2191.0700,172.4120,8.8793,103.7960,77.9843
2.5826,1294.7700,319.0000,40.9479,25.3967,113.8660
0.9487,1796.0600,162.3550,3.3757,272.5390,79.7788
0.3977,3004.3300,113.8020,12.0103,45.6316,48.8288
1.2046,1881.9700,216.0230,13.6224,80.4325,95.1295
2.7526,1471.3100,386.2970,29.6814,56.2050,155.6640
0.6173,3036.6300,178.5510,2.5881,392.9320,87.3765
0.5600,2150.8900,114.7290,2.8557,227.8980,59.2616
1.1624,1979.4900,219.2520,16.8670,62.4620,92.3397
2.0861,1213.7400,241.4850,14.6209,83.5005,105.6250
1.2056,1725.8400,198.2770,10.1750,103.2560,89.0096
1.3854,1745.6700,230.4820,9.5257,130.5580,105.3180
0.9071,1507.3400,130.2890,7.8834,88.1520,60.5159
2.8557,763.3830,208.2570,16.5216,60.4227,85.7846
1.7335,1452.5500,240.0460,25.7583,38.2258,94.0086
1.0580,1617.9400,163.1180,9.0963,95.2390,74.5051
0.8558,2279.1500,185.8270,11.5740,82.8861,83.2041
0.7451,2008.1700,142.5500,10.1166,72.8000,65.3935
1.2181,1805.9700,209.6290,9.2544,121.9320,94.9666
0.6378,2428.0900,147.5180,25.8683,19.6236,52.8541
0.7495,2396.6700,171.1190,12.1631,71.2218,73.9017
0.7636,1705.1700,124.0570,4.3215,160.6410,60.7995
1.5719,1082.4800,162.2460,7.2838,121.3680,76.0703
