P1(),P2(),P3()
9.97335,4.7756,16.4171
6.36093,11.9219,4.22869
20.2848,20.2261,31.9006
6.29185,8.11849,3.41742
18.5683,7.35575,9.34667
1.63535,1.16913,3.59756
33.0121,17.6581,30.3684
4.56266,5.22194,3.89842
9.30443,5.22044,4.23763
12.2291,6.86642,13.2769
11.853,4.31585,2.37915
6.66347,4.67721,3.44107
4.49477,3.62196,6.08845
25.5219,12.9284,6.24172
14.3416,7.59045,5.69033
2.15753,5.62957,4.84765
4.55934,2.77057,6.31115
5.99219,2.91244,-0.580664
22.3822,8.58476,9.17895
6.83577,8.34857,6.06339
11.2639,7.46107,10.6706
3.0166,2.65411,2.88024
18.6651,10.0119,13.2873
0.790274,0.036786,5.40795
14.8005,6.58348,6.67314
7.25233,9.4889,3.73458
5.8121,10.5967,-0.15052
15.5173,7.36128,6.73008
5.69379,3.26143,-0.556916
9.67349,7.41379,6.49727
8.67722,5.77993,5.74706
2.91573,-0.20755,3.41692
10.4205,4.82821,7.57963
10.9266,-0.360249,7.35286
12.3532,2.02683,4.1078
17.0485,4.96726,10.8887
4.79591,2.65394,3.14913
2.82538,5.46441,2.72315
8.68613,6.6349,10.7636
7.55262,2.92584,2.68711
27.4414,12.9034,16.9054
7.51545,4.21478,6.44332
29.786,17.6481,26.841
10.2591,5.98087,4.23988
14.6789,4.16811,6.84768
12.2535,5.6199,7.58618
19.967,8.22063,10.2054
8.65608,4.89729,6.33998
11.1992,2.71331,6.74613
37.6505,17.7616,35.3931
8.53952,3.59062,6.80579
20.1123,11.697,8.28231
19.1213,12.2321,20.2109
18.5409,13.2868,12.4606
10.7095,6.30186,6.00014
3.15201,3.59711,9.83762
12.6016,8.24368,6.57886
6.38681,7.94191,2.3705
16.9159,9.60802,21.8873
9.02857,2.41959,3.59176
6.68398,-0.025794,6.48046
12.6109,6.59668,6.42734
10.2454,10.7246,1.61259
4.2728,7.14295,6.81053
8.17449,4.83464,6.83543
4.22399,-0.177993,2.74899
11.545,3.29344,9.82098
10.7688,7.5318,5.16201
21.6629,5.48227,7.35608
63.1073,33.9425,25.7874
34.9852,23.0946,25.2646
9.19912,8.22507,12.3788
2.98081,-0.279766,9.45417
8.47211,4.37493,11.8471
5.85947,6.77283,5.24345
14.8473,12.6,13.7292
3.37007,2.79022,7.34087
7.14656,6.82623,3.01226
9.04482,8.90258,2.39594
12.8767,3.71783,6.19773
20.5887,10.0957,20.9097
11.184,4.99967,5.96173
10.6183,2.17568,1.64071
7.41326,9.58142,3.18071
10.1977,3.51817,5.60783
16.686,10.2969,10.8581
3.51238,3.93675,2.90873
8.28152,5.34674,6.39023
23.1554,14.0131,17.7895
9.96527,4.22633,2.83221
5.10904,4.34338,3.78297
5.07488,4.29458,3.72422
15.0339,7.04653,8.98294
4.85581,3.47429,4.78736
5.53607,2.56623,4.21434
2.31456,4.0753,3.74555
10.4347,4.03498,3.59347
14.9575,1.41164,3.88206
12.4117,3.49916,3.00237
3.87031,-0.452899,3.30372
26.8938,13.1951,16.4085
4.56541,6.52154,5.51191
24.0399,10.8698,11.5883
4.89664,2.06913,0.903941
9.7241,12.1708,8.13049
2.08613,4.19801,1.12041
12.7265,7.30546,3.76822
22.1562,9.77625,6.48833
5.76646,6.27381,8.4705
11.5313,-0.46166,2.9025
7.8702,8.80812,5.08107
4.76258,2.22608,3.24836
15.5263,11.2278,14.795
12.2191,6.78403,7.11607
8.44909,-0.267306,4.63843
12.415,6.29889,17.7947
38.8747,10.5513,17.4768
2.34423,-0.591493,5.05319
9.62615,2.54795,3.93635
5.08288,-0.733779,1.81652
11.1089,8.92015,6.75983
1.90361,2.34325,2.67399
2.96296,3.59103,-0.29437
12.2045,4.32153,5.86876
37.3511,9.1564,16.7673
6.02696,7.1286,1.41718
11.6453,5.01614,5.43591
12.8023,7.11151,6.86849
6.36808,5.23828,10.9227
-0.554965,4.4718,7.05059
4.40253,3.3614,5.84829
8.73257,4.2773,4.16893
6.6226,5.72573,8.63855
30.7683,20.0237,37.0985
9.90756,4.01139,8.82766
14.9333,6.47561,4.4633
5.12989,2.79335,8.02453
12.0859,7.60343,16.827
14.7027,4.85802,5.34664
27.0135,10.9175,22.2038
6.16338,6.95002,3.35486
4.47659,5.80682,7.25215
8.99495,1.30293,5.65419
9.37257,5.53923,1.61496
7.44521,6.36488,7.08779
27.0646,6.97994,13.9244
7.63794,1.32726,1.77666
10.8334,3.47417,5.56042
16.0314,4.9373,11.8271
7.38264,1.65879,7.30973
15.4973,7.78641,11.4304
9.52748,8.35431,13.3246
8.22217,4.73825,6.3832
91.4961,47.9739,56.2432
55.8789,24.6866,34.9151
16.5264,12.3021,20.7046
11.3244,6.45428,3.28467
9.65575,8.84542,11.7587
6.05462,5.43291,4.24713
12.8025,6.67276,4.78771
8.68792,1.33434,7.85714
12.7108,6.56855,7.27551
12.3616,2.48543,2.13329
8.09711,5.41949,6.84534
13.4042,6.09465,7.68016
7.9029,1.36297,7.00363
6.80312,1.87533,5.77268
6.3005,6.83247,7.6744
5.26371,1.39647,9.69351
3.58489,1.88058,4.38363
12.1032,4.19566,3.66386
4.91004,2.04757,7.82798
3.38295,2.61618,1.92349
11.3118,8.03546,9.55811
2.83428,1.50441,3.39563
25.2213,12.0791,17.2908
6.50234,-0.498238,1.61161
9.75443,2.96692,4.88996
14.3696,4.17198,5.83255
3.4368,3.92557,-0.372613
6.58225,2.71292,5.59383
8.8575,4.6197,4.63259
10.3339,-0.060644,12.7484
8.55845,6.94907,4.90391
10.0488,10.0235,13.8959
11.1242,6.38516,5.12012
13.0467,4.67549,8.57036
6.02828,1.93711,3.74233
5.61959,2.89455,4.00213
6.13318,-0.299278,6.29006
13.0707,3.30751,4.90474
19.2112,10.408,11.1112
3.97299,4.08579,3.73382
28.3226,11.8534,18.3026
19.673,7.81074,11.9969
7.95707,3.24914,9.56352
8.7862,14.4783,17.1945
6.7352,3.24777,6.69375
14.5674,5.79872,7.68801
8.64117,5.7931,13.8185
5.56277,5.95852,2.35443
4.60394,-0.039683,9.63798
10.2975,8.20407,9.20041
25.6535,7.20761,12.7707
5.57961,-0.700306,3.82479
14.2715,7.77441,7.63302
33.3407,15.8196,19.362
29.4311,17.2657,36.9796
15.5087,5.87439,8.98259
7.79121,3.76531,1.66298
10.5737,4.3802,-0.062946
4.49517,1.23042,3.26201
3.35134,2.93703,4.81041
10.9269,8.30619,20.8361
11.1163,5.18509,6.90469
7.00953,3.82268,8.89098
8.80708,7.74427,4.75603
12.7816,5.28457,5.04106
9.91921,2.4288,1.60309
41.0579,30.3275,55.1464
33.9712,22.2161,22.744
1.67139,1.76364,1.59565
13.9723,5.12689,4.81894
12.1296,6.89203,7.25166
2.47099,-0.146602,2.91444
8.77296,6.27931,5.44286
11.0962,4.98683,3.66937
19.3692,9.98654,20.8286
7.78249,4.12392,5.59124
8.02435,6.35556,8.11043
5.80717,3.03192,4.93151
2.58219,-0.350308,4.86541
11.8619,2.60735,6.70164
14.9362,13.1514,12.3104
10.5537,8.42673,5.57673
15.4975,7.25534,10.5966
17.7356,13.7907,11.7
29.2591,15.972,10.6271
3.6476,1.6314,2.8945
10.5757,2.34682,7.37312
16.8606,7.74678,10.7221
7.23676,8.53703,6.03347
32.663,14.2159,17.3346
10.7846,3.66752,2.80521
11.0446,-0.651146,2.47261
7.57548,-0.429541,4.82224
7.71206,2.45444,5.38065
11.9551,7.57262,5.36504
16.1655,8.68733,9.70557
21.0753,12.9535,23.694
10.4774,2.59341,7.37553
4.69189,0.738718,3.81951
13.664,13.0166,11.44
6.0355,0.620882,1.85386
11.3588,6.65326,12.389
3.99267,2.70981,4.71307
14.2491,6.03665,13.438
3.63605,4.38091,1.42711
8.68232,7.51252,7.59817
10.4552,7.53269,17.2272
3.09985,5.23012,1.03118
11.8966,8.718,5.51629
5.31219,2.01288,4.9944
6.13324,2.44281,-0.534139
12.446,8.39393,12.1857
7.91775,4.76785,3.12695
9.2513,-0.79428,13.9244
16.7351,12.2286,11.9869
14.1909,9.02195,6.962
13.6725,3.77577,12.0456
8.15378,6.32713,6.33802
2.25976,1.70313,4.36257
8.91392,4.59985,6.62078
12.9616,9.91479,13.2894
28.4092,11.9685,10.5808
16.5655,8.57147,4.82091
6.009,2.11931,6.20894
13.5885,6.36825,6.17573
4.06123,-0.678277,4.83856
11.4069,5.13942,3.79481
4.5831,6.4897,1.91201
3.24637,3.96731,1.30869
17.6222,5.97852,5.27325
17.1769,8.1496,16.8037
9.29508,4.75755,25.8029
2.74534,2.58396,1.45043
3.15323,5.28226,5.40166
15.7904,3.90828,8.41264
5.49868,5.53467,1.49852
9.78039,2.29248,1.5588
14.2226,8.13212,9.84762
4.60483,1.3511,5.74704
17.3669,14.3916,24.4459
14.0511,6.98086,12.4396
5.43794,3.61358,3.46544
10.9259,7.50845,8.11509
22.9145,5.89059,10.8207
9.77908,9.12861,7.57731
12.8224,9.07225,7.96204
10.5068,5.70254,7.60033
12.768,12.7133,12.7824
11.5269,10.6771,17.8568
23.2053,10.5804,23.8381
18.2006,6.20365,9.76828
12.9621,7.3245,9.21078
20.8101,16.3966,18.8672
7.89136,0.094749,1.83123
11.2104,3.76054,4.13978
31.9655,20.9109,17.3203
22.0938,12.7612,8.97411
13.1341,7.01692,3.43233
5.69164,5.39493,2.16744
16.909,4.70371,5.84481
12.0338,13.7482,11.1528
2.16934,1.93844,3.63443
21.6305,5.06055,5.75778
14.4793,6.04404,8.43495
6.87648,1.67906,7.77529
27.2648,11.6639,13.3197
5.95908,4.43246,2.29308
7.04221,4.9147,3.13989
14.2307,9.35485,10.5379
24.7961,5.85891,5.98476
16.0079,10.3624,8.36579
8.06752,5.00483,3.88752
30.8776,14.4185,14.5367
5.07285,4.05034,3.80593
21.9905,18.8846,15.804
5.54455,2.88984,1.46738
19.9301,4.88915,7.25776
5.36846,2.77891,1.3021
39.5547,19.1264,22.2938
8.9437,5.5685,5.38673
6.35791,4.34962,-0.395459
6.47807,2.55835,7.05083
15.9704,11.6806,9.81288
5.66615,5.79751,7.90312
31.2195,7.91609,8.35463
21.7516,11.4267,14.8061
27.6812,13.2923,14.7155
6.2907,4.07017,3.30241
4.03556,1.23499,1.51442
15.279,7.48378,9.42394
6.86561,3.29585,5.62355
33.1511,21.1661,24.5036
7.78344,7.78663,5.65717
4.35152,-0.855655,1.45288
6.17616,1.51363,2.47494
11.8735,5.63042,13.0644
4.93682,2.99158,0.928973
14.8556,6.35667,13.0518
5.49321,3.37636,5.81269
10.5653,4.44599,6.01968
2.46436,0.276372,1.26571
15.682,9.80417,4.98586
5.65098,5.07822,4.64903
13.0958,8.1702,4.86211
5.23106,2.21373,1.69902
14.5079,13.7863,7.51437
8.65672,3.98867,-0.288991
8.67584,7.46795,6.54631
12.1374,11.6251,4.98027
10.4656,5.54053,10.5045
17.0847,10.1357,19.2649
14.5801,6.28507,6.79757
9.6525,4.59716,4.42652
13.6308,5.41957,6.85391
7.8894,2.68438,3.62307
18.3621,6.90338,9.37348
16.7636,3.96037,8.39817
6.06888,7.12123,1.82498
7.83862,6.79494,3.6075
6.29081,0.599011,4.90738
3.23996,0.867962,4.80911
23.1069,14.2632,24.7016
9.81163,5.70746,4.66916
27.4755,9.27511,7.75908
1.31777,1.18194,3.42663
12.6299,12.2533,5.86038
10.3933,4.26719,3.61353
4.3236,3.22302,1.80276
4.54105,5.44555,5.68599
51.8329,25.4045,46.2619
13.1206,7.31091,10.6031
7.50532,4.25793,7.51641
16.6614,8.07684,6.8752
15.7527,6.65646,8.15148
24.7412,15.7044,14.5534
3.02945,0.088099,2.69277
10.7497,4.34292,4.95221
8.44901,5.91737,8.00487
11.474,11.836,10.8564
8.16806,3.7713,3.70391
8.92913,5.90724,2.32647
2.02719,-0.346002,3.69779
21.5972,13.0939,13.1191
10.5541,0.305712,5.03311
10.0646,4.02573,8.80921
5.96806,2.47522,2.41326
10.5394,3.07971,8.18301
16.1561,8.27365,12.3072
11.3997,7.35299,11.3044
12.6742,6.36024,8.55514
1.14283,1.81115,1.67805
11.2681,7.20664,8.64278
9.63801,9.31424,6.90613
19.1135,10.0855,19.15
17.3241,6.48743,8.59133
9.85983,-0.397891,5.53633
15.0066,10.5986,18.2035
12.0075,5.47559,7.4952
7.65064,3.59486,5.01033
7.10239,4.89999,6.10872
8.48861,2.58184,2.12015
5.32929,4.11076,3.41366
12.6616,6.11096,8.49979
16.6707,6.35529,12.29
6.09139,5.34458,8.71597
9.58814,2.18064,1.01457
17.5372,16.387,17.216
12.8997,7.46321,2.82858
4.57884,-0.058283,3.90552
7.79741,2.63678,3.42707
11.8305,-0.031516,2.74122
2.79473,3.13532,9.39385
25.7226,13.1535,10.1738
12.243,3.28843,8.91135
6.82688,6.53786,4.11203
3.84624,2.45898,3.24112
13.9228,6.70886,8.23711
23.7791,20.685,17.5633
8.77597,2.01801,6.12265
11.6423,4.97532,6.29233
30.7423,11.9077,11.5885
7.72887,-0.231319,1.54154
10.8207,7.56881,8.48066
4.78014,2.10068,5.82046
1.9149,-0.381511,5.87618
9.83899,5.54357,14.4278
9.65683,7.49542,14.7867
11.4272,6.67351,5.68477
5.47812,-0.162634,1.64476
18.0965,7.91381,4.93032
27.5659,18.5665,23.7668
12.9913,2.6399,4.99505
11.3444,4.65829,6.50625
7.3936,9.61152,3.39574
9.99247,-0.195266,4.38452
11.8047,6.8403,4.85477
39.8468,23.1411,51.5351
5.73502,4.78176,10.3045
7.65199,2.78973,4.36149
25.5707,6.77675,19.6839
6.45678,6.20593,11.3707
10.3671,7.33542,9.44556
2.78076,2.49214,2.63905
19.1524,1.52164,8.81148
16.4493,7.22357,14.0468
16.2884,11.1574,13.7792
11.2249,4.38377,1.51875
21.0262,11.3249,16.7336
16.2456,6.10812,9.9141
25.9927,17.1767,8.85744
27.3186,11.595,12.4798
11.3347,4.83361,8.37919
4.135,1.23802,6.92163
6.38585,9.39551,-0.324313
8.27009,8.84108,15.1378
3.63659,1.35823,4.7265
27.4323,8.75407,13.9911
11.1394,5.44244,9.37778
13.2117,12.2624,10.1939
8.2298,3.10661,3.20597
47.9903,26.4547,29.052
7.35929,3.53866,6.59934
13.0929,6.63719,13.8318
20.3865,14.2905,15.5527
6.26879,8.06497,3.56618
2.81837,-0.226014,6.01835
8.33913,5.70085,16.5726
8.90472,3.57955,2.94134
7.61793,2.77151,3.64532
6.64202,6.22392,5.68822
12.0143,11.3013,14.8935
4.45896,-0.243281,5.17843
30.4195,11.3287,23.6406
2.14938,-0.526146,3.33708
17.7822,10.3905,10.8917
5.40851,4.27869,5.8486
20.7258,7.87862,7.42617
7.35285,11.736,4.03027
2.74146,-0.675892,5.56327
12.0037,7.87669,7.97006
8.47757,3.04124,-0.112006
22.72,5.16094,12.9108
8.66485,2.63921,4.10392
2.63431,7.94384,2.89912
7.62517,8.38858,4.8983
10.4724,1.64926,7.30243
6.9952,6.45376,6.46333
10.4702,3.17837,2.14445
9.87361,6.03801,4.59518
12.5892,5.49449,8.62009
6.8042,12.1578,8.25809
11.0182,5.76062,6.53819
7.28688,2.70543,4.56412
15.7515,11.4514,26.1846
14.0193,6.59791,5.95697
8.86085,2.66125,5.30766
16.9233,2.99113,4.9238
16.2771,13.5362,18.8569
11.1732,2.83819,6.35799
6.83064,-0.320052,2.74276
8.06592,2.46573,9.64036
4.07383,-0.070093,4.52117
9.12979,5.12334,8.93499
9.19867,4.97337,3.99081
22.8611,13.4595,34.4759
13.3244,2.10923,11.6472
14.6876,12.7527,16.3343
9.10552,2.76792,2.3986
29.4458,19.8406,43.2452
5.22731,-0.444772,2.83803
3.27027,3.79341,-0.582639
50.5113,29.5165,48.8142
22.5942,11.0861,16.9453
9.10456,8.14694,12.7888
10.0082,6.74874,-0.083717
16.4152,7.49258,3.48636
6.69522,-0.455407,12.7922
21.4071,21.9179,19.8673
18.6228,11.3293,15.1179
6.21512,1.79959,3.91198
4.85631,1.60396,6.3567
2.08517,2.01837,0.657575
15.9543,11.4795,11.6351
10.7826,4.03584,3.83936
32.2774,14.0317,17.8946
6.66282,0.545423,1.50575
4.76052,-0.244967,4.43934
19.112,15.025,21.9134
7.68473,8.90304,5.00507
16.9523,13.1637,13.3639
3.07629,2.26672,1.98294
17.1861,12.8251,11.1628
8.23038,6.41594,8.23833
9.12992,6.60868,4.96957
8.44709,5.42462,3.23373
23.7777,16.0104,16.7851
9.69022,2.87765,3.77101
4.65511,-0.045498,12.4914
5.37194,7.64212,1.36186
22.221,16.8161,30.5381
16.2536,9.17289,8.57259
5.62737,-0.128379,5.52119
32.0558,14.1868,24.6742
6.31505,-0.506037,1.81748
26.8991,13.621,17.8426
9.93896,7.37711,6.26357
18.9196,9.95031,11.9064
6.32187,4.57453,8.33917
26.6936,7.97792,24.9808
6.59102,5.0289,2.05267
6.07087,2.82139,1.29742
25.3382,20.9902,15.8279
11.3493,3.0532,2.63743
5.21193,1.21002,6.07367
7.72377,1.25725,6.45447
12.1033,12.6194,13.8628
8.35672,4.38194,5.63997
9.1985,4.64229,8.62453
27.4453,10.6843,7.20998
6.49576,11.8722,12.9927
14.4953,6.20649,5.90449
14.1665,10.1721,12.1066
16.8604,10.229,13.5602
22.294,11.1877,15.1617
7.40485,-0.042618,5.4815
14.1122,7.1848,10.9542
15.512,5.12577,7.37066
29.3988,20.007,20.0033
23.0797,10.2058,23.3421
-0.613554,4.9278,0.966049
20.2216,17.4993,24.5447
4.33149,1.81602,2.5882
14.7761,2.83252,10.5112
4.53127,2.33714,3.01027
12.9175,6.4741,9.07899
8.5889,6.56045,3.57963
8.98991,5.01667,4.03431
3.33601,3.12301,4.92108
20.795,8.91895,6.72311
18.0649,14.9823,22.1413
8.80133,2.6296,4.85947
15.8762,14.4927,20.7165
5.48464,0.157835,1.69757
9.39967,5.69869,10.7907
17.0844,6.23231,10.0537
17.805,9.84547,8.4422
5.26813,5.45021,6.65808
8.3463,4.00539,11.0367
17.3674,12.6154,3.89695
8.57879,1.54777,5.27728
9.63159,6.73905,3.2792
14.464,11.1962,17.9825
9.59241,7.24859,7.47904
16.1148,18.5892,10.9955
15.5544,3.73107,8.00433
13.1191,12.082,13.8599
25.461,13.3305,6.43252
6.95447,2.71995,4.26967
11.3493,9.09656,16.9371
15.6026,6.94698,6.97782
2.91398,2.01267,1.89711
4.66877,2.12564,7.49507
10.6036,3.79495,8.31115
12.7797,4.48063,5.859
13.9754,3.98175,15.4948
7.22124,3.36767,4.19334
13.4113,13.5402,12.1947
6.43871,-0.878679,5.43164
13.6734,5.12293,12.7114
4.9368,2.0797,2.8803
8.55677,9.35127,11.0959
-0.137794,1.64587,0.344064
15.8946,19.7221,14.7903
7.15895,1.1644,6.7245
20.2161,12.3625,9.12479
36.7677,20.4984,18.562
38.907,28.0221,23.0975
9.19396,2.03922,2.10832
29.8413,16.3572,37.8829
15.3859,12.3418,16.3226
8.568,7.3211,1.86629
4.77119,-0.325817,3.47213
8.62581,-0.503964,0.179707
6.76564,3.84938,2.72037
6.86264,1.92285,7.62195
1.5341,-0.042411,1.32684
3.87434,1.4235,-0.421402
-0.312292,8.69815,4.16416
27.4444,12.6675,12.9598
6.03884,1.37295,1.3248
12.5211,5.04981,11.107
15.2031,16.3394,17.962
19.9284,5.07458,4.63027
2.44314,4.94628,3.64377
12.4058,6.69479,11.586
9.38906,3.67672,4.57823
25.2967,20.5517,22.8341
7.83096,4.50851,6.33971
7.66588,3.19378,7.32782
7.26888,4.49207,4.49377
7.61019,3.76475,5.93126
6.15043,2.08331,2.93413
12.1754,4.81481,5.88484
13.4159,7.31349,8.6585
42.122,28.4412,49.2144
22.0023,14.3047,7.90997
18.6251,9.51086,10.7643
7.9176,-0.231554,3.92492
7.67209,5.19101,5.32721
18.3668,6.14759,13.2533
3.11587,7.16983,9.59
5.54345,4.70688,1.85299
8.24626,6.48481,7.97243
8.33737,10.8441,15.7475
15.227,8.06162,6.69636
4.88781,-0.154756,8.73362
7.74499,9.52446,8.73133
3.95744,-0.122093,7.83073
16.3904,6.24241,8.88044
25.5123,11.3169,25.8896
2.82796,-0.0733889,6.31379
12.2674,3.99552,3.35695
11.1186,2.46665,4.77667
39.9497,13.6013,36.1183
17.6395,9.49344,18.6534
16.6406,13.6739,9.38519
22.0551,2.29435,4.46256
6.86134,3.84153,1.15846
6.04119,4.15998,3.66845
11.7437,8.16763,2.62193
16.167,8.16904,10.3593
29.1013,12.7694,9.88301
8.53864,6.76586,6.17089
27.9518,8.12073,25.7067
9.58744,4.75848,14.1792
19.3103,12.896,9.14499
19.7184,11.3399,9.26242
5.1326,1.00109,2.6834
9.97483,5.93127,4.45354
6.26252,4.4813,8.95882
4.58238,2.15223,5.32273
10.9809,3.40825,3.8142
10.4998,1.05551,5.04038
6.98766,7.15792,7.20169
4.29116,3.92856,1.95169
6.3617,-0.218196,7.69156
3.20381,0.327891,3.23401
15.4031,6.41548,21.8377
6.98265,5.32748,1.72164
19.0838,8.98333,9.9215
2.72799,-0.000288,3.53231
7.29158,6.95948,1.98517
22.6126,14.6902,16.7704
8.32751,1.77883,7.26033
8.01186,6.54204,8.39435
10.8247,5.53561,2.23206
14.5368,12.8502,16.4933
13.9087,7.51594,5.69089
5.3656,2.16917,1.58804
14.191,5.32544,8.97188
15.0981,7.24919,12.4949
12.3038,2.94775,5.289
29.7827,11.7075,17.9633
17.3757,3.1648,5.45047
4.20823,3.51052,3.47842
7.33768,4.48766,1.12915
9.8146,4.63296,15.4404
5.62816,4.55118,2.00088
19.6234,6.16253,12.7247
9.84182,10.8257,12.7264
2.81962,0.606308,1.42614
4.195,3.56023,5.06505
7.59519,7.55002,12.8784
39.7859,25.3859,21.3398
10.8918,3.30605,3.66787
8.14292,5.353,1.74643
16.0198,3.77514,5.39396
14.3959,14.4447,15.4423
8.72124,2.53906,6.86655
15.6856,3.94336,3.01024
16.6687,11.6243,15.7655
18.8048,9.27817,12.3861
25.6117,15.1431,24.4647
12.8847,8.64597,13.4141
2.5248,0.873484,1.19292
11.378,6.25061,4.77413
5.57069,-0.344311,2.93593
12.3075,5.15766,6.99072
5.00583,2.20678,4.27509
4.84795,-0.453511,2.39877
3.68707,2.28693,3.30963
10.9245,9.2248,8.34439
11.4165,6.49834,5.53327
8.58736,7.80365,6.77236
18.8478,11.446,10.139
13.5171,7.64672,8.33794
11.8519,5.36283,5.995
23.9263,11.362,27.825
6.39274,-0.316839,10.2126
12.2757,6.95415,9.90808
2.87533,1.21017,10.1483
2.60325,2.67987,7.38106
9.86202,6.0819,3.32893
13.3767,3.91764,9.58958
4.37291,5.118,1.66465
14.7756,2.1786,7.38242
2.83776,-0.742547,5.85473
8.0651,5.59267,5.64334
17.0093,13.9893,12.9957
6.63794,2.83711,3.67338
14.9393,14.1975,21.8365
13.2931,3.87127,5.92487
20.2575,3.87505,16.3842
-0.239503,6.76166,3.49349
2.41176,2.55347,2.23577
15.5561,7.82005,6.91238
16.4719,7.86687,6.14341
21.8956,10.6621,12.6514
7.22632,2.85905,5.51494
7.95001,2.7744,1.62119
19.1294,21.9837,22.1542
20.1848,15.2016,13.968
9.74799,7.36002,6.21246
9.36538,4.61946,-0.14066
11.3603,3.04903,13.1698
9.45401,9.30572,6.55764
28.9467,14.1949,15.0051
12.1006,8.56187,12.6759
8.82628,5.50662,7.35836
5.60402,6.28617,7.30871
12.6957,3.70183,4.04263
12.5841,7.55608,5.70558
4.08339,7.09268,5.92794
17.9887,8.35054,8.32953
9.91837,5.83232,9.45876
42.175,30.5587,35.1933
9.7664,5.9109,3.06923
10.0114,3.65636,8.74849
5.15921,5.42258,5.91547
10.1856,7.27025,6.12712
24.8454,7.88481,20.0428
10.7281,9.55121,15.8657
5.59153,1.4378,3.77241
5.40355,1.18087,1.95398
6.86919,4.6039,5.96211
9.30443,4.02639,3.56329
6.65929,3.27872,7.74982
5.88648,3.58732,6.02914
4.16742,2.76683,6.97495
8.14331,4.12698,8.07207
3.16801,11.1285,-0.301539
7.49128,5.02741,2.35528
2.89279,0.164253,2.16105
52.5393,22.8719,29.0856
7.93457,1.37379,3.09884
12.5338,3.42962,1.0015
21.3037,8.04635,7.61428
4.07966,0.43572,0.960755
10.669,11.4261,8.86961
17.7509,7.70297,8.23739
40.878,18.4972,18.5646
16.8761,11.1515,8.13741
10.6815,3.35306,4.04409
8.44248,1.09101,6.68638
5.45372,4.46364,6.70901
36.7481,23.4287,25.0855
9.96702,9.59402,1.41003
6.39318,3.64098,1.56699
15.1829,6.47949,11.8779
6.75208,6.10469,2.06822
9.18819,2.86252,8.81818
12.286,7.21971,5.30677
6.84821,4.64358,1.92041
3.7412,-0.234157,0.76633
1.33963,-0.514402,4.61518
3.10387,4.4444,3.5474
10.0404,6.6603,6.15026
19.1694,14.6781,12.1849
11.2786,3.2282,7.942
10.2189,1.81205,2.5273
18.0296,11.7759,7.96951
6.68901,-0.152999,4.93454
19.3499,11.245,16.6267
9.33682,-0.180637,3.34822
10.4836,9.03179,5.29666
17.9868,11.7372,12.0481
15.6547,7.83814,6.81825
4.01329,-0.059743,6.59946
8.68655,5.77593,3.85538
7.52194,4.47766,6.8202
58.933,26.6356,24.6856
43.4388,21.126,40.7879
8.41745,6.58411,6.3681
9.783,2.87149,4.76918
14.314,9.43015,5.49692
8.76668,4.6816,5.08487
10.735,6.30019,5.99961
17.2346,10.016,17.1862
3.97363,1.89469,2.23993
54.7621,28.0287,35.799
20.7972,13.4134,12.3272
12.6149,6.50274,7.19609
6.19969,4.44745,6.4024
8.66817,6.82685,6.14709
10.7976,7.41057,9.23379
3.84878,2.40675,2.49877
7.14066,6.05597,4.35619
2.962,2.55197,4.49824
8.70596,0.217509,6.98116
7.3724,2.69777,-0.535044
5.49038,9.3526,9.3903
6.05918,1.19095,1.69323
3.80606,3.14317,3.4462
18.6827,2.63204,4.4415
30.9269,17.6435,32.8859
18.2365,10.2991,16.6619
5.36721,3.30921,5.10593
4.80653,4.16279,4.23739
7.89618,6.25827,3.52086
11.894,1.00405,7.64135
11.1451,4.65716,7.40912
33.6253,16.2047,24.4442
10.6739,9.65322,6.36687
31.6519,20.1266,15.8688
6.33203,1.76134,4.1878
8.02819,1.18055,4.66308
7.67407,5.23237,4.33864
7.86062,5.68203,8.59089
16.6834,5.61631,3.16258
20.3092,10.9236,16.7147
3.50614,3.61474,5.95355
14.9304,2.47147,1.55108
7.13605,-0.139241,3.63415
9.78758,2.52548,4.07821
9.71859,9.6879,1.96063
4.50422,4.49034,7.44909
4.9435,1.01646,1.55706
6.16311,3.73351,4.35006
16.538,6.30365,7.90032
5.75422,5.2589,4.65084
7.07228,3.83424,7.78344
11.0152,3.43245,6.91926
11.793,7.71577,11.3427
3.27765,2.71195,5.95603
16.4023,12.3453,9.42148
5.85591,3.84482,3.85452
10.0085,3.88031,9.664
20.4541,10.9116,8.0095
8.12424,4.42884,7.16566
8.0064,4.63946,1.93215
8.99175,5.02654,2.81744
5.35882,11.6668,8.58395
12.6919,9.59074,11.2056
6.90194,2.32411,0.892033
7.96809,4.24739,15.135
8.15369,-0.324661,4.34896
8.23732,-0.068405,4.54493
38.0058,25.6697,28.5943
7.25317,2.90763,6.42762
15.8201,8.15876,14.8063
20.5983,5.5104,6.30404
11.815,3.02174,7.97153
46.4496,14.4434,11.2342
22.629,15.1886,30.6442
23.4347,12.4842,14.2193
15.3338,4.67885,7.49105
13.9758,14.164,7.00103
7.34833,5.20587,5.67359
7.49164,3.9465,4.39353
6.79164,3.67774,6.3421
6.76875,1.47434,7.30077
8.62145,4.07166,5.52232
10.3522,3.9841,5.19189
7.2759,5.9687,7.33441
23.9221,10.2261,12.5189
18.7326,15.7121,16.3017
10.0818,8.32459,14.2126
8.63009,7.27592,5.73637
11.0963,5.01042,9.96669
6.6504,3.2328,6.22252
