pCD3z(),pSLP76(),pErk(),pS6()
11.8794,7.04474,1.56129,7.26131
18.4331,21.6784,4.68581,6.98607
13.0157,15.7872,8.82817,5.99421
18.6269,10.8323,15.3153,4.51962
28.1228,13.4753,5.67875,42.3701
22.3354,4.29816,1.805,23.374
6.47082,1.7606,1.07044,1.17585
34.562,9.22753,2.35762,3.97351
12.5929,9.20554,5.71933,4.93517
6.59415,9.32984,6.18999,9.56109
8.46161,5.13506,2.77652,1.11521
14.1256,3.49155,0.743226,3.86335
6.08324,2.39356,1.87213,2.88055
23.8417,15.9802,8.36767,17.8874
16.6185,9.87304,3.13579,7.13313
13.5267,12.9693,2.722,17.762
34.8086,31.7191,7.65674,29.4936
15.9403,7.05424,2.34869,6.72083
30.9063,15.8375,4.72132,14.3785
1.70528,0.921595,5.59312,1.49928
6.32988,3.84154,2.02584,16.0065
14.7423,23.3016,10.6571,19.7098
12.4872,11.5732,3.26403,50.275
25.7356,26.3995,12.681,16.8089
9.06941,24.8341,7.87487,7.5936
4.77954,13.5611,3.39996,1.68893
1.04462,4.30019,1.77627,3.28856
24.0708,21.3393,5.25358,36.5038
16.0195,12.974,4.8769,24.2236
12.311,8.97451,3.37327,8.80538
13.324,2.33022,3.68328,23.8016
31.8841,7.48934,5.81654,3.48184
8.92848,5.91085,7.32699,3.02314
4.61217,14.8602,13.9614,27.7523
18.3715,36.1661,8.04251,5.62638
10.2322,17.7078,8.05248,6.74805
11.2364,4.9299,1.81512,11.9435
1.34412,4.70607,1.38026,6.1588
8.20615,27.0995,7.42475,6.65133
6.43559,9.43311,4.53268,9.06645
7.96831,29.4233,7.7245,9.84692
66.1855,9.08113,11.4481,13.0544
15.7112,25.4469,7.38124,35.0595
5.17593,7.48108,4.93845,1.84737
18.8207,13.4641,15.1034,8.58609
20.5737,8.27452,8.0764,9.21913
9.02537,8.65171,6.98774,36.4726
3.98675,35.0186,7.62189,13.217
34.4915,10.8348,6.8084,21.9836
7.20195,33.9178,12.2651,11.9143
10.8047,2.07903,8.78411,8.24722
0.745121,17.5376,16.1344,8.19697
3.31728,27.3905,7.06675,4.11033
12.496,10.7946,2.35842,17.072
21.111,16.6225,9.33972,8.14261
18.2217,21.9105,5.55007,6.8206
9.31606,3.45933,1.94452,12.6476
3.70487,16.7514,5.35157,2.62931
6.39154,13.9715,4.20795,8.38758
7.9507,9.37789,10.8592,8.08655
37.4513,19.1888,4.58291,6.90575
19.7456,9.88977,7.40764,24.7945
15.306,20.9768,4.47229,5.10668
10.2762,23.8289,10.2026,26.1351
8.57612,9.00335,3.47809,49.0742
10.7783,19.5223,8.29165,25.3845
9.24559,5.20833,1.53366,9.66861
26.3346,22.464,9.34606,4.21792
2.40117,3.14373,0.756856,0.237906
7.15791,16.1687,7.38475,10.415
24.2117,17.1327,4.80485,2.87267
12.8043,16.2162,8.10462,11.9259
24.1676,39.1168,10.0552,13.0791
29.8846,9.94766,4.51649,7.56111
2.47164,2.94563,3.48444,9.83131
9.65079,25.0695,9.01032,3.49246
9.08703,19.7185,10.7016,1205.17
2.94731,13.8622,8.15813,79.3716
29.0741,12.9974,2.85164,39.5023
10.7959,3.46378,1.406,5.86768
3.61678,52.6738,22.8545,35.4136
12.7339,38.4104,9.37041,7.17645
9.43938,5.06899,4.6953,1.67825
2.78876,3.71529,2.17917,7.07438
9.87981,5.68486,3.19456,22.7172
14.9537,24.1716,6.56935,14.1788
7.68643,4.15727,2.26654,10.5736
13.6323,8.28713,5.90459,24.6108
23.0401,23.0773,9.8614,10.6817
5.56352,3.76992,2.86325,11.9037
