pCD3z(),pSLP76(),pErk(),pS6()
3.59761,10.4478,6.25695,13.9317
17.1094,20.7377,12.2948,12.6051
9.1111,6.40668,8.46981,24.6238
17.7087,9.57723,7.25677,6.21051
4.93679,11.7512,17.3011,37.8813
16.8066,14.3919,7.56239,46.3699
8.82651,15.0967,8.41051,6.1401
8.14784,6.85186,15.0116,76.8268
7.84783,6.72621,5.47735,22.298
4.59015,24.437,14.9762,19.2088
0.792961,1.21784,1.07607,1.74006
7.50401,11.14,8.65374,15.7833
27.1923,7.7381,2.75962,3.53807
12.0873,4.05111,1.54116,7.23682
3.33442,8.09474,4.96974,10.7438
3.58961,9.70427,5.60225,15.417
14.3561,4.4718,1.56205,7.58035
10.4094,5.92139,5.18555,34.046
8.17032,18.9518,11.0034,67.7396
0.729178,4.36693,3.68343,15.9669
19.2488,20.8657,11.3339,28.7948
8.49976,13.9224,9.33874,26.6288
4.20525,3.66505,2.75904,3.02594
2.7876,1.87374,3.21165,25.7412
18.4176,15.4731,9.15126,19.2005
2.91124,5.52602,6.81903,18.9279
2.59716,6.95468,4.79374,7.67903
4.41157,5.05803,3.02608,4.25433
9.88593,3.35662,1.90545,9.01694
1.46045,1.53342,2.10644,10.9866
3.0959,4.41843,3.02154,29.1852
10.1295,17.9379,10.2682,11.4615
8.49495,6.77872,6.34796,5.66818
4.08494,3.60935,2.74599,14.1237
1.06347,8.28123,4.98461,12.694
10.6775,10.9484,6.76527,12.9296
26.6331,9.47502,3.54587,19.8171
1.55386,3.45433,2.25545,12.9206
12.1987,13.6582,10.2515,9.06639
14.0685,7.62886,4.65871,108.716
21.8023,11.0802,5.22541,24.2401
9.35158,6.55711,3.32752,15.276
10.8408,26.4572,15.6774,12.5712
12.8075,19.7198,14.6848,20.3173
6.76852,14.7836,8.72697,30.5542
7.40712,6.54463,3.63875,52.2147
4.90388,7.34104,4.31778,11.1737
8.46269,2.71645,2.96739,8.94651
5.92832,4.37155,5.81862,5.53998
2.70736,2.49957,3.86582,9.65856
7.78106,7.82604,5.51128,15.4903
5.50755,5.74345,3.03451,21.4488
9.49671,5.12901,5.13739,11.0184
37.1672,20.9482,15.6761,168.052
0.458699,1.57751,1.36661,2.9054
8.90831,10.4127,5.58162,3.71043
11.3544,13.1913,13.5017,28.2818
18.3758,8.71221,4.8697,13.4963
3.15783,3.21391,1.81191,8.13192
7.71645,6.09023,6.69352,36.1071
19.078,15.4219,7.91933,9.22314
21.3549,24.402,13.0945,13.1166
4.20887,5.34882,6.37046,31.6251
14.6834,4.66225,2.42407,27.7134
15.6839,27.0548,15.6604,9.31171
8.67671,15.8128,13.1804,24.4275
1.83696,13.8721,9.86983,13.4192
22.9348,8.15027,6.44381,26.6917
1.94091,6.28999,7.42591,7.14821
9.01425,4.25192,4.59776,22.7955
4.53544,4.18251,3.01658,8.47014
33.6259,13.7912,15.2095,75.3121
3.23699,7.8478,4.61719,7.74807
4.29192,8.38805,4.65773,10.3194
15.7739,9.31074,23.1358,53.1245
10.1391,15.0358,8.51622,5.98532
4.42398,3.47873,1.92868,2.3198
12.6695,15.9152,10.403,8.63047
8.45055,8.88748,6.39484,41.9505
32.7344,12.1794,5.1538,27.2246
9.9129,12.8537,8.65929,8.13313
4.97242,2.73288,19.6538,118.195
13.6246,7.18866,5.25458,5.03931
6.52181,15.5382,14.5833,21.3347
17.5193,11.1147,6.34698,8.39453
5.94192,6.21307,3.74972,13.1012
12.8203,10.9111,10.7712,32.72
0.807893,9.60962,6.75463,13.0025
12.8377,9.08737,4.86056,7.86096
6.76618,3.95585,2.01025,15.2938
7.40574,6.42471,3.5551,8.56219
10.2705,16.5458,10.734,13.436
1.26667,3.73676,2.70278,3.38969
11.6315,6.83994,3.09275,9.50997
10.6455,4.92206,3.20648,9.11755
9.45505,6.8566,5.10039,9.28118
6.73241,5.26937,4.07633,7.41107
9.58402,15.1738,9.1622,8.26299
8.86991,8.34405,4.53288,60.0378
8.64283,15.8668,9.64195,7.64267
7.45688,6.30285,3.91715,10.7996
8.03747,6.34896,3.36578,14.3873
1.07535,6.59484,4.32819,2.86217
0.356065,1.88835,1.6817,6.57489
19.0668,8.98495,4.22208,16.1147
8.41865,5.61438,3.44414,57.1867
11.9676,6.07798,3.0029,11.3893
20.1344,32.6968,19.0076,23.8622
21.6128,21.3162,11.0857,8.35755
8.35154,8.18537,5.96955,66.7328
7.65882,5.22428,2.82555,6.90723
4.58586,4.11986,2.52467,2.60441
31.9051,14.3449,6.28238,23.4958
1.24309,7.96505,6.19916,14.3754
13.1202,6.45533,3.32676,4.05565
16.6339,13.9163,8.04191,23.9025
9.2109,4.13869,1.78299,0.943672
10.6637,9.48367,5.28178,3.84057
10.3667,8.31582,4.90917,8.00054
1.09665,9.64875,6.70171,13.9768
2.86018,1.50262,2.00218,5.80976
10.4569,15.5058,21.6166,25.2955
5.91707,11.0398,8.07791,5.32747
6.45368,8.39953,4.45361,15.3263
17.9817,10.1206,5.06113,56.195
25.4767,9.60243,5.16532,11.4834
5.80883,6.10637,3.62791,14.1131
1.52426,0.646173,0.937601,32.4648
15.6012,10.408,6.02416,30.6048
11.5096,15.1776,8.82617,16.4895
3.67608,2.4771,2.37825,43.8811
4.92163,4.01804,2.64929,4.06653
8.94844,11.7174,7.33289,16.4048
14.5911,12.3929,6.37856,18.4155
1.89589,8.94185,5.33585,15.6105
27.5598,9.37446,4.41512,5.88777
10.3108,24.3246,14.4963,45.6716
24.3921,11.4548,5.22992,7.54787
25.4562,18.6512,13.652,32.0987
34.1024,19.5166,11.115,10.8909
2.09553,1.353,1.97165,14.3267
1.32515,0.801091,1.34543,12.3474
4.85248,5.35438,3.32127,16.2983
29.757,15.9721,7.49485,7.17812
8.83227,3.30244,1.53784,4.08643
5.57818,8.92924,16.1055,29.3714
5.26038,5.89098,3.24162,13.9556
3.49846,1.34039,3.38708,5.59633
1.611,6.02005,4.91438,9.36741
13.9157,14.0274,7.45553,12.562
33.7585,20.4293,11.2618,26.2969
6.89367,16.3609,9.76517,10.0804
12.0351,10.1553,5.03263,19.3054
18.3362,13.6796,7.43114,16.2235
1.51344,18.5181,11.0636,24.0906
11.6827,10.3405,5.83215,8.33537
27.9202,35.335,19.2721,65.8037
0.262552,3.14459,2.22018,4.18573
26.0212,13.5389,6.23251,12.7519
3.40914,10.8874,9.01998,28.7544
4.6851,5.54108,3.75936,11.866
10.067,4.50771,4.19532,4.31136
11.7467,23.9771,16.2827,35.7869
14.214,13.8518,9.43447,12.8626
10.3468,11.2595,8.18283,20.0096
16.1678,5.20969,13.7413,33.2394
7.56993,13.4361,9.15399,11.2835
4.74884,4.37402,5.34598,6.43992
20.6456,12.7205,6.73038,24.2211
7.44569,25.5172,18.6591,29.2265
22.9161,10.2214,5.88846,13.5679
22.0541,13.6723,8.09856,9.40605
7.94504,6.68549,7.60886,20.9138
17.9667,13.2832,7.79674,7.4139
6.51623,7.88472,4.14226,14.1394
18.4324,13.7217,7.21777,10.1721
11.9817,4.46728,2.98039,19.443
19.1256,29.1402,19.1353,13.5165
5.28597,38.1011,22.1769,27.795
5.68892,5.61935,3.84434,30.1982
13.1495,3.58062,1.52299,18.0031
2.15755,7.11686,6.33952,24.7596
12.453,5.50697,2.99232,9.01473
6.6822,5.02071,4.41113,4.48134
1.81747,2.53995,2.3092,3.40067
10.7273,7.40072,3.73431,19.5646
14.0345,6.90143,3.33226,1.96579
1.85076,11.5133,10.1332,28.2518
11.6443,21.4221,18.5884,17.9489
2.29038,7.68099,4.91863,17.0385
19.3172,7.22818,2.87442,2.31335
23.4606,9.62267,4.98866,51.3984
2.46853,6.43183,7.9428,7.81471
21.2712,11.1895,5.03009,43.7389
1.07745,6.41946,4.23971,15.3884
11.5435,70.6274,41.8825,32.2144
10.7374,7.15477,6.19945,6.41762
3.49375,2.8282,2.28562,6.29261
0.685093,0.685481,1.12709,2.14307
6.2972,8.66581,7.30601,16.1079
3.44111,5.26608,3.51016,21.3806
9.32062,6.33976,3.06295,8.5022
14.5075,16.7703,8.80964,10.7737
10.2296,12.1377,9.22541,11.2433
14.6496,9.81857,11.4655,12.46
23.2635,13.1504,7.47422,45.7736
18.0727,6.26566,2.80233,24.4558
4.85872,2.07482,1.21877,1.82644
27.1104,11.2518,4.78028,5.92236
9.83911,7.83248,5.831,8.27915
5.25725,7.00109,5.9228,13.0497
6.43964,4.55501,3.0736,2.81175
10.9781,4.38807,1.75586,4.51527
4.61233,2.42947,1.79527,3.92946
19.1374,13.9933,9.39047,22.9045
13.0656,8.89501,4.79064,9.33887
10.96,10.4519,5.31171,19.8841
28.1524,25.8691,13.5806,35.2881
12.5112,6.97444,3.60518,8.35851
24.5735,14.9816,7.67112,17.7792
1.14099,0.798842,3.20398,4.14431
5.22099,3.45544,2.28059,17.1153
12.0377,17.2988,12.2526,26.2354
11.1651,9.53201,5.21504,52.2491
20.6306,20.9868,14.4835,24.5935
7.16547,17.3505,11.0194,13.0141
3.56199,9.40588,5.53235,4.25174
0.652036,2.87525,2.09445,4.39312
19.8844,17.5542,9.21863,40.3035
13.1434,10.8707,6.52219,27.3009
9.72256,7.65554,4.53898,11.012
10.9918,3.60346,2.97089,25.5447
25.0058,9.71761,6.03587,6.89003
6.89872,5.13689,5.67224,6.86464
4.32074,10.3323,11.4073,35.0555
14.4451,26.0754,14.4272,12.0226
8.05389,12.9437,9.2455,11.7517
8.96146,4.89979,2.61403,13.1028
0.975923,3.19493,2.00797,7.08602
6.45308,18.6693,11.3612,12.03
5.10557,7.03997,5.07989,11.8
6.36899,20.1409,12.1332,15.5016
52.3942,16.1109,10.4991,19.3258
13.2631,18.8933,11.1589,40.0954
3.88725,5.55807,4.72454,4.68359
14.9299,11.5588,12.0671,16.5834
16.2826,8.49223,7.06995,13.6007
8.02524,7.05805,6.25712,40.0568
3.33691,23.1362,13.4498,19.1712
27.6515,12.3541,7.54481,25.9438
5.86216,22.924,15.6806,19.9681
8.55059,2.98659,5.47343,12.4515
0.672548,11.3714,13.1178,16.8462
2.51573,18.0864,11.0945,9.33429
10.1222,8.88992,4.50789,18.8683
16.6846,13.9413,9.97472,13.7237
14.3415,16.8865,9.31585,11.0245
7.46952,3.65881,2.22837,13.7414
2.75863,11.2961,7.36946,6.30861
5.0493,9.94926,6.12038,11.3044
6.3121,7.23859,8.41458,13.7587
29.5003,18.1214,8.69595,10.5952
16.1153,9.46904,7.13847,28.8388
11.9807,15.8253,8.40984,8.74072
8.71503,16.9719,12.0193,32.4012
8.04352,7.26674,4.51516,50.9461
9.07263,14.2756,9.88729,30.4667
7.31833,4.7599,2.47633,10.7249
20.6831,18.4929,11.7009,10.2939
1.61853,2.32845,1.29424,0.824342
5.73969,11.4918,8.39117,14.9455
18.9338,14.7261,7.83841,6.46299
10.2446,12.4058,8.96038,16.8172
19.2648,28.9062,16.456,20.5909
23.5495,11.0052,5.95347,10.496
1.99386,2.2544,2.67496,11.5786
7.50279,17.5751,11.6901,9.49532
44.8314,19.1942,12.0976,1200.82
4.59058,9.65018,8.10078,83.4482
23.9044,12.977,5.89894,41.5969
8.41982,3.86213,1.99008,6.78351
3.85298,34.5375,26.121,49.4804
10.058,26.651,15.5415,14.2964
7.24127,4.66767,4.089,4.25829
2.14884,2.78625,2.20707,8.30085
8.23992,5.22158,3.50115,24.4631
12.0035,17.8655,10.3536,18.929
6.12174,3.84599,2.52931,11.8741
11.278,7.48748,5.7314,27.8053
18.292,18.4038,12.034,16.9601
4.49333,3.27322,2.67087,13.4258
26.7672,26.6251,15.4748,14.7643
6.40145,12.0924,7.29864,10.0431
12.6165,4.5568,4.88455,13.6497
1.1807,2.40492,1.92511,8.33405
4.83563,8.97024,7.0759,12.5751
19.9382,6.61046,2.87601,2.91491
3.28681,2.40896,1.18178,6.72885
21.0455,15.4129,8.04285,16.1455
2.8359,1.56274,0.695518,6.38292
44.8401,26.8765,12.828,7.26208
9.08154,10.3828,5.50763,30.8233
4.98864,3.42976,2.73585,3.87602
4.74989,7.59752,4.52825,3.10529
18.6335,6.41789,3.1964,7.27263
2.64081,1.92266,2.23229,3.77383
3.22118,5.45342,4.85716,17.2592
0.977441,15.27,12.728,33.5195
31.6725,14.8167,6.89345,7.63966
2.54707,9.11729,5.53833,13.8873
2.14843,2.41384,1.89303,12.3391
6.69122,3.3646,1.83612,3.27396
5.23602,6.82961,4.35926,62.459
17.4552,8.37457,8.6674,9.97046
46.3414,17.8593,7.11515,10.3623
15.3419,12.069,7.06934,20.3381
3.14265,9.2981,5.75402,13.2636
11.8676,8.74091,7.41416,58.8971
18.5229,23.3601,15.9533,17.479
6.99811,12.5138,10.0237,8.43859
7.05517,8.11469,4.80726,24.4221
7.95616,27.9097,17.0507,11.2278
13.3452,10.1501,7.51064,6.84291
5.42643,2.2892,2.09959,19.9109
13.2333,12.5817,9.16633,24.4298
29.2562,20.7424,11.3869,37.1921
24.3579,11.3468,5.34961,17.4867
9.14541,7.53521,4.22256,23.3316
9.55451,5.53374,3.36543,20.0527
6.55382,9.90224,8.42961,13.6557
0.195376,2.23379,2.26941,5.69309
4.47562,15.2751,15.3188,18.7216
1.17943,12.4597,7.99128,5.29391
8.02756,13.5635,7.57151,24.2883
5.3062,3.93109,2.40767,9.7381
6.35927,7.33143,4.6293,3.56889
13.1798,16.1458,8.88335,23.3166
3.49218,10.3484,6.43715,15.0836
12.9101,9.01561,4.75406,21.9264
2.03439,11.9804,7.50336,4.91997
17.2268,6.82021,3.14724,3.35626
7.96354,11.0516,6.11263,7.1688
2.45038,4.5215,2.82214,3.24473
2.23659,1.75431,2.7847,14.9606
1.54434,28.5075,17.4213,9.07197
8.33843,22.0338,12.7402,27.7684
3.83188,1.49044,0.975644,1.8009
6.87252,15.4594,15.6628,36.2061
20.8804,15.4775,7.96213,10.6729
3.47231,22.3819,13.5075,24.2075
30.1795,27.226,15.9598,141.386
7.42704,3.84863,2.21318,19.8199
8.01079,3.60286,2.66138,3.64997
10.4596,11.2245,7.16268,17.3885
12.6939,4.52038,6.96947,14.6839
3.37024,3.65176,2.31894,18.7497
16.4484,13.7761,6.90168,12.7044
0.254882,7.98598,5.82307,5.58384
7.57511,6.95944,4.27877,5.87033
36.6334,35.5043,22.8842,41.8407
1.22415,4.31369,2.78783,3.12211
9.30747,9.65749,5.00523,10.1919
19.7267,25.5845,14.0491,26.92
49.3544,15.9654,7.67375,11.251
17.9666,10.1719,6.28487,8.77467
9.17315,19.0875,11.0545,24.9155
5.45372,12.5598,8.40423,5.16028
4.46914,25.7617,21.6362,19.7518
9.91207,5.41242,2.72358,22.4943
7.91594,13.1535,7.62738,7.91786
9.90659,3.71802,6.96841,186.381
5.03275,17.2866,10.7475,15.9283
9.30297,33.3874,19.2884,39.5108
12.1563,5.57586,2.41205,11.6377
3.65214,1.58214,1.2207,20.7678
6.75106,16.4424,12.4172,23.9259
8.97575,10.2614,5.5927,4.32603
5.00588,2.89991,1.61154,6.56655
6.60196,7.36695,3.94593,17.462
14.8257,7.93758,3.63939,18.4136
5.81281,9.82813,7.19267,5.90731
9.77456,9.20373,4.91683,4.12457
14.4959,17.5053,15.4615,18.7713
0.745382,1.02671,0.777286,1.86911
4.51287,3.33865,2.61495,3.058
18.03,9.06564,7.06488,7.76372
7.7805,4.6934,3.73458,15.8366
6.21914,7.75869,5.3227,14.3274
8.79256,8.32033,6.13682,13.254
7.56105,5.48605,4.20353,38.8389
7.85219,20.7476,12.034,20.3369
11.2162,8.74145,8.56789,11.0908
12.0984,7.01361,4.90549,7.56631
8.02887,4.892,8.93318,25.6991
6.00764,4.40531,8.68703,12.9153
6.34825,13.6878,8.94433,14.018
4.11432,4.78002,3.81989,3.17378
3.37487,14.1554,8.68265,7.22971
2.81263,9.35592,5.42095,10.5735
3.1969,7.05346,5.32081,20.4846
8.05716,4.06398,2.33963,18.0486
