pCD3z(),pSLP76(),pErk(),pS6()
7.06496,41.5331,22.0361,27.5927
6.47146,6.09739,4.21458,30.8081
14.5547,3.75184,1.72691,18.3992
3.04898,7.85903,6.68835,25.1711
14.1892,5.9104,3.0702,9.14145
8.35201,5.54913,4.50693,4.47181
3.24695,2.92434,2.38879,3.4218
12.0951,7.95873,3.90043,19.9037
16.0996,7.41781,3.28231,1.89972
2.7619,12.6767,10.5205,28.6258
13.6164,23.4041,18.8435,17.824
3.43067,8.4602,5.08248,17.2758
21.58,7.65636,2.80281,2.26946
24.3461,10.0126,5.54447,52.485
3.94499,7.22111,8.17789,7.8035
22.3544,11.7728,5.42413,44.6113
2.18834,7.11509,4.40099,15.6118
14.3813,76.8956,41.388,31.3591
12.5752,7.80515,6.32093,6.40601
4.89956,3.19071,2.39167,6.38353
2.05566,0.925533,1.21029,2.17619
7.68539,9.50539,7.53275,16.282
4.41348,5.78672,3.76439,21.7822
10.9667,6.87069,3.09917,8.596
16.5821,18.1329,8.72199,10.6944
12.0342,13.2343,9.34336,11.2287
16.5802,10.7019,11.801,12.4865
24.4365,13.8972,7.92884,46.6346
19.5338,6.55441,3.04503,24.9603
6.43457,2.34533,1.25227,1.83925
29.6737,11.8719,4.69013,5.89545
11.587,8.53579,5.93057,8.30589
6.65026,7.71141,6.11365,13.1926
8.12436,5.02665,3.10598,2.7878
12.7626,4.72169,1.76356,4.5646
6.12507,2.73751,1.8669,3.97887
20.9499,15.0203,9.60215,23.162
14.9109,9.58902,4.8183,9.39795
12.4118,11.2766,5.43058,20.1627
30.2148,27.688,13.6731,35.6272
14.3101,7.50682,3.64338,8.43862
26.7635,15.9594,7.70797,17.9355
2.49914,1.08107,3.40297,4.19474
6.34988,3.79024,2.5008,17.4627
13.5686,18.771,12.4921,26.4663
11.5352,10.1519,5.77709,53.3266
22.6659,22.6385,14.6674,24.7164
8.92087,18.9422,11.026,12.9315
5.21946,10.3586,5.49429,4.14777
2.00546,3.29855,2.16154,4.43379
21.2185,18.7674,9.50006,40.9333
14.4645,11.6857,6.77638,27.74
11.3512,8.30552,4.62152,11.1262
12.0856,3.82274,3.33196,26.0969
27.4433,10.2865,6.07383,6.88626
8.5209,5.69111,5.85117,6.89302
5.10243,11.3616,11.9903,35.5986
16.7491,28.2843,14.2344,11.7523
9.77127,14.1422,9.33494,11.7322
10.4056,5.29796,2.74581,13.3352
2.25808,3.62385,2.09285,7.18907
8.2441,20.3881,11.3165,11.8971
6.52107,7.74079,5.21485,11.9241
8.08319,21.9792,12.1079,15.4194
55.7075,16.7062,10.6803,19.524
14.3981,20.3834,11.4618,40.6568
5.45478,6.1879,4.81125,4.66001
16.7792,12.5687,12.4122,16.6756
18.1437,9.13201,7.27628,13.7428
8.64177,7.62119,6.80724,40.8538
4.88917,25.2797,13.4052,19.1069
29.6403,13.036,7.79018,26.3457
7.52022,25.0536,15.7598,19.8993
10.0083,3.31724,5.80354,12.6538
1.95916,12.6634,13.4999,16.9001
4.22351,19.8398,11.0211,9.13994
11.5307,9.59526,4.63923,19.1556
18.7115,15.0614,10.0949,13.7459
16.4117,18.2724,9.24941,10.9417
8.80259,3.97836,2.39861,14.01
4.3828,12.4455,7.36331,6.19747
6.55285,10.9016,6.1787,11.3577
7.76835,8.00431,8.71963,13.8811
32.202,19.2993,8.56889,10.5269
17.4862,10.1284,7.50126,29.3336
13.9971,17.162,8.31265,8.62645
9.89962,18.4524,12.3346,32.7821
8.27679,7.76051,5.11571,52.0291
10.2482,15.4985,10.1907,30.8732
8.77076,5.1848,2.57489,10.9001
23.0996,19.9414,11.6781,10.1489
3.10481,2.6861,1.30334,0.800699
7.21712,12.5898,8.53745,15.0322
21.2713,15.8407,7.74129,6.33407
11.8665,13.4943,9.12608,16.9373
21.5655,31.2555,16.3568,20.4668
25.8339,11.6846,5.97916,10.5582
3.16019,2.58999,2.88657,11.797
9.40317,19.2078,11.674,9.315
8.85985,15.5389,27.1849,1229.53
3.71616,10.3509,9.17443,85.2218
25.2122,13.6768,6.23706,42.3839
10.0209,4.2009,2.05457,6.88635
4.85124,37.7325,26.576,49.795
12.1416,29.0057,15.3983,14.0463
8.92858,5.15143,4.18249,4.25458
3.43265,3.16139,2.33466,8.43913
9.30026,5.63476,3.80306,24.9509
13.7552,19.365,10.3914,19.0024
7.47146,4.22029,2.67995,12.0873
12.429,8.05722,6.08995,28.3144
20.3966,19.8728,12.1109,16.9674
5.71797,3.63192,2.8683,13.6793
29.4984,28.6554,15.3607,14.5645
8.06156,13.2169,7.3099,10.0198
14.2178,4.91145,5.14575,13.8754
2.41288,2.76233,2.05426,8.48076
6.28479,9.86952,7.23298,12.6592
22.1938,6.97699,2.83802,2.89616
4.64398,2.71487,1.25984,6.85232
23.1636,16.5066,8.05319,16.2424
4.16213,1.80192,0.780625,6.51674
48.5008,28.5467,12.5157,6.95662
10.0987,11.1995,5.77398,31.3605
6.5529,3.83032,2.80966,3.89629
6.44086,8.36901,4.50492,3.01793
20.6944,6.78506,3.23398,7.35456
4.07733,2.24059,2.3393,3.81617
4.34643,6.04142,5.11244,17.5381
1.79517,16.7803,13.1468,33.925
34.4645,15.6676,6.78386,7.58047
3.83995,10.0293,5.63275,14.0185
