pCD3z(),pSLP76(),pErk(),pS6()
24.6978,26.9966,11.0148,8.95123
4.20752,6.14326,8.23526,29.6775
16.3623,2.32639,2.08743,27.7607
18.3321,32.114,14.0308,3.92063
9.70041,18.9657,14.8938,19.5491
2.1657,18.2068,10.1945,9.95683
25.9709,4.7429,7.2807,24.6425
2.502,7.96183,9.53753,3.80134
10.0447,3.31991,5.82682,21.3553
5.37656,4.41803,3.183,7.50838
36.6524,9.52703,19.4306,70.4441
3.91926,9.70308,4.18389,6.35115
5.04026,10.1469,4.01969,9.06022
17.0349,8.34704,34.4325,42.1802
11.9824,17.4657,7.50184,3.11232
5.45663,3.48443,1.68856,1.68417
14.833,17.9592,10.2675,4.79953
8.70753,9.76571,6.73114,40.8455
37.2129,7.46707,3.42384,26.4351
11.6541,14.599,8.71773,4.93126
2.1657,2.66281,31.5129,111.032
16.01,5.94921,5.63963,2.8915
7.35432,19.1801,17.3264,15.4747
20.3819,10.1677,5.73077,6.23579
6.83386,6.77552,3.5044,12.1508
14.1524,11.2568,13.1343,28.8292
0.956626,12.7562,6.92207,10.8026
14.9851,8.72813,4.1254,6.35745
7.68261,3.51934,1.63631,15.1373
8.6835,6.6441,3.09902,7.5669
11.8944,19.4817,10.5121,9.7175
1.78937,4.70343,2.82842,2.40976
13.5118,6.0424,2.18586,8.82987
12.3988,3.73288,3.22626,8.08109
11.0456,6.66264,5.49298,7.40341
7.96286,5.27187,4.47699,5.89129
11.2698,17.8106,8.50844,5.11171
8.49934,8.97255,3.89038,60.6692
10.2129,18.9999,8.98501,4.2934
8.66749,6.47254,3.75644,9.64949
9.19596,6.38537,2.82623,13.7081
1.6052,8.59853,4.24386,1.30136
0.61232,2.47733,1.95378,6.07638
21.8552,6.90009,3.17361,15.2034
8.07496,5.41706,3.30182,57.9721
13.8321,4.93048,2.38251,10.7162
22.9682,38.5197,17.1067,17.7586
25.1462,22.7616,9.06391,4.77062
7.68261,8.92089,6.3456,66.7265
9.02781,4.95512,2.42785,6.11044
5.6408,4.30292,2.39262,1.70948
36.4042,10.597,4.31767,22.2129
1.40503,10.4285,6.74225,12.3136
15.4335,5.09937,2.7604,2.94468
18.8125,14.2245,7.28482,21.7327
11.0216,3.05061,1.19649,0.369609
12.631,9.84776,4.62502,2.01997
12.1346,8.37085,4.52853,6.39523
1.25289,12.7322,6.81968,11.8477
3.53492,1.26691,2.68372,4.99022
11.8704,18.063,29.0668,15.2292
7.14614,13.251,8.52645,2.16352
7.34631,9.58196,3.69789,14.3505
19.1488,8.84301,4.0583,56.4834
29.43,5.9526,4.52489,9.81396
6.64169,6.6716,3.34896,13.2615
1.00467,0.560592,1.29368,33.2013
17.3552,9.80991,5.49908,29.4118
13.1835,17.3097,7.96941,13.8272
3.08652,2.46396,2.88951,44.4139
5.97709,4.07777,2.64913,3.13072
10.2209,13.3606,7.01686,14.1716
16.6346,12.7221,5.18352,16.8553
2.09364,11.5665,4.8758,14.2588
32.0243,5.05652,3.39951,4.39695
10.7974,30.0268,13.2801,42.0481
28.317,8.73127,3.78883,5.98344
28.7654,18.1875,14.5688,27.3907
39.4629,16.9106,10.0432,6.92035
2.34186,1.30096,2.69504,13.8392
1.51713,0.765035,1.89427,12.0959
5.45663,5.92978,3.16829,15.6191
34.5385,13.3292,5.57611,4.81145
10.4691,2.0392,1.16182,3.66212
6.02514,10.573,22.8163,21.913
6.00912,6.53248,2.79836,13.3099
4.30361,0.87199,5.06392,3.88946
1.99755,7.69672,5.483,7.60207
16.0821,15.0892,6.23087,10.3772
38.5021,18.2779,9.87816,22.965
8.10699,20.153,8.95157,6.84958
13.6399,10.4188,3.92711,18.3046
21.0465,13.4154,6.39063,14.0726
1.40503,24.576,10.0916,21.0068
13.6479,10.7328,5.16596,6.46257
30.4068,40.0475,16.449,61.4096
0.596305,4.18574,2.28285,3.45735
30.0145,11.1012,4.53625,11.0607
3.41481,13.8042,10.1422,25.9228
5.43261,6.21394,3.80954,10.7814
11.9264,3.32048,5.04843,2.43553
12.8472,29.1349,16.4156,30.6232
16.4504,14.7713,9.60101,9.45073
11.7182,12.37,8.64944,17.3048
18.0679,2.66708,20.6622,26.6506
8.84365,16.0364,9.25615,8.023
5.73688,4.61032,6.96906,4.00496
23.4086,11.5131,5.68168,22.6229
8.16304,32.3705,19.6289,22.6601
26.4113,7.4959,5.42414,11.6687
25.5946,12.3622,7.53738,6.53005
8.92372,6.88128,9.72635,17.9457
20.9504,12.9582,7.17007,4.6511
7.45841,8.86891,3.41196,13.2304
21.3748,13.428,6.01644,7.92601
13.5598,2.78352,3.07071,18.8486
22.1995,33.983,18.9031,6.42427
5.73688,49.8866,19.8021,20.9457
5.92105,6.09632,3.93049,29.7554
14.9371,1.26566,1.05822,18.0924
2.08563,9.06607,7.36809,22.8662
14.4807,4.0219,2.62542,8.16475
8.01891,4.94259,5.14367,2.60933
2.42193,2.94213,2.71724,2.47357
12.1106,7.07473,2.99402,18.9735
16.5625,5.44164,2.5776,0.824668
1.65325,15.0733,11.6956,24.8395
13.4317,25.6737,21.3881,10.3186
2.49399,9.76624,4.75294,15.8007
22.6319,4.42829,1.72176,1.43231
25.6426,6.6511,4.21362,51.3895
3.09453,8.00919,10.3381,4.19089
23.3926,9.33892,3.55541,43.6818
1.1488,8.39857,4.17907,14.3319
13.0074,91.9228,38.0026,18.2838
12.647,6.70211,7.19702,3.78516
4.24756,2.87692,2.56579,5.50724
1.1488,0.756025,1.57434,1.62914
7.18617,9.98467,8.31651,13.4637
3.64702,6.21425,3.50942,20.788
10.8855,6.00274,2.33809,7.76267
16.8428,18.6103,7.25448,8.09628
11.9184,13.5576,9.98393,7.70214
17.0189,9.22449,14.7909,7.18278
25.6506,11.4335,6.75609,44.5655
20.3899,3.54068,2.02816,24.3362
5.96909,1.47513,1.14348,1.38824
31.5038,7.70546,3.15892,4.49814
11.534,7.86646,6.27223,6.0577
6.08119,8.02317,6.75464,10.8999
7.7787,4.37846,3.12749,1.62634
12.9273,2.91005,1.05767,4.10374
5.61678,2.02594,1.94033,3.27642
21.7591,13.6358,9.51521,19.8467
15.1933,8.411,4.09824,7.90192
12.3828,11.1153,4.24735,18.796
31.728,27.1635,11.2362,31.7845
14.5767,5.97768,2.98522,7.32849
28.1809,13.4544,6.26615,15.6398
1.63723,0.788261,4.97942,2.44919
5.84097,3.27675,2.29565,16.812
13.4878,20.045,12.7182,22.1626
11.438,9.91587,4.51065,52.3106
23.4807,22.6353,14.8525,19.5169
8.33119,21.4174,10.5948,9.27368
4.43172,11.699,5.00712,2.39172
1.0367,3.7169,2.19871,3.70303
21.9673,18.2707,7.64266,38.5346
14.6488,11.0989,6.09396,25.7855
11.2778,7.66888,4.20445,9.65821
12.1986,1.91181,3.43484,25.0742
29.0697,6.22351,5.91389,4.53912
8.20308,5.04586,7.1897,4.32787
4.27958,12.8243,14.3691,30.9096
16.7867,31.1459,12.4102,7.35954
9.38813,15.2421,9.63427,8.37197
10.3009,4.1782,2.23652,12.6021
1.30894,4.06561,1.91541,6.59401
7.54649,23.3845,10.5632,8.25203
5.93706,8.11381,5.33482,10.1251
7.3303,25.3971,11.1854,11.6064
60.2494,7.31966,10.73,15.2599
14.3686,21.8932,10.2007,37.4373
4.79204,6.4352,5.39591,2.75162
17.1951,11.5,15.0129,11.3523
18.7885,6.99553,8.09904,10.8252
8.29116,7.41651,7.31916,38.6963
3.71108,30.2709,11.9996,15.1075
31.4398,9.09671,7.26841,23.7512
6.63368,29.2921,15.8262,14.5029
9.9086,1.71512,7.84264,9.90103
0.764455,15.1726,16.7038,11.1759
3.10254,23.6764,10.3427,5.5899
11.446,9.24216,3.60461,18.0111
19.2769,14.2139,10.4827,9.99041
16.6506,18.8129,8.0419,8.06763
8.55539,2.92157,2.13857,13.3375
3.45485,14.4681,7.20364,3.70136
5.89702,12.0409,5.75663,9.41236
7.31429,8.05363,10.7989,10.1347
34.1302,16.3004,6.60528,7.95146
18.0358,8.39984,7.77681,26.7501
14.0002,18.0289,6.98929,6.12732
9.42817,20.5379,12.4467,28.7077
7.88279,7.72444,4.33406,51.0939
9.88457,16.8076,10.1177,27.5912
8.49133,4.43543,2.05382,10.2221
24.0252,19.2253,11.3453,5.99682
2.2698,2.70519,1.12308,0.389923
6.59364,13.9357,8.84498,12.0268
22.0954,14.63,6.6006,3.83978
11.7262,13.9305,9.42483,13.6897
22.0554,33.6514,14.5596,15.3654
27.252,8.36688,5.18559,8.54783
2.33385,2.53321,3.45718,10.694
8.85966,21.6163,11.6106,5.24017
8.34721,16.9912,12.2536,1241.31
2.76624,11.9745,9.19694,83.0549
26.5154,11.0122,4.22158,41.1551
9.90059,2.91331,1.65867,6.27604
3.37478,45.5496,27.9479,40.5379
11.6622,33.1339,13.9612,9.19377
8.66749,4.31328,4.77233,2.51286
2.62211,3.19654,2.44153,7.65428
9.06785,4.84252,3.56218,23.9126
13.68,20.796,9.30603,15.8224
7.07407,3.5388,2.54086,11.2643
12.4789,7.06331,6.28109,26.3136
21.0305,19.7829,11.9173,12.7369
5.14436,3.22107,3.01781,12.728
30.9113,28.5014,14.0251,9.45855
7.51446,14.5474,6.76498,7.6843
14.5367,2.71176,6.19909,11.6767
1.50111,2.95026,2.13479,7.81861
5.62478,10.7862,7.78225,10.005
23.3285,3.42819,2.00802,1.95368
3.97531,2.37153,0.917976,6.57404
24.1773,15.0007,6.65522,13.8362
3.46286,1.35652,0.48548,6.39187
51.978,23.8439,9.6887,3.04492
9.82052,11.5712,4.58859,30.0505
6.06517,3.26743,3.05769,2.79104
5.83297,8.9365,4.16197,1.52518
21.6711,3.54092,2.6153,6.27298
3.35876,1.88631,2.87474,2.80272
3.56695,6.51436,5.66024,15.7194
0.484205,20.3815,14.313,29.3006
36.7245,11.2493,5.11447,5.45491
2.91037,11.6182,5.13937,12.3627
2.46997,2.70757,2.08804,11.982
8.03493,2.70968,1.60842,2.67904
4.22353,7.94279,4.24706,63.1178
20.3018,6.50346,10.8166,6.04637
53.5314,11.3123,4.26057,8.37532
17.4433,12.0852,6.48458,18.3695
3.623,11.6956,5.42217,11.6016
12.0465,8.67714,8.52867,57.7403
21.3268,26.3865,16.2066,11.6227
8.30717,14.9445,11.1092,4.40981
7.71464,9.05967,4.42175,23.5247
9.37212,35.3962,15.8822,5.30842
15.6497,10.0142,8.0563,3.83496
5.97709,1.65968,2.5213,19.6466
14.897,13.3666,9.71933,21.4465
32.9131,19.9699,9.90457,34.3147
27.9166,8.62433,4.03866,16.2117
10.1568,7.70187,3.73053,22.6305
10.7413,4.88775,3.20808,19.4437
7.58653,11.5697,9.63014,10.4138
0.468191,2.98349,2.77336,4.85667
5.10432,19.3817,18.6458,12.3056
1.67727,16.4648,7.69866,2.46727
8.86767,16.1201,6.57763,22.5002
6.2093,3.87155,2.292,9.14659
7.67461,8.13692,4.4652,1.88008
14.857,18.1723,7.64785,20.9984
3.96731,13.0173,6.08956,13.2259
14.5527,8.6527,3.98525,21.0111
2.67015,15.5838,7.11142,2.29184
20.1898,4.45784,2.33822,2.31952
9.40415,12.7095,5.27612,5.24429
3.15859,5.43274,2.6859,2.28572
2.49399,1.80355,3.86739,14.059
2.06161,37.9587,16.1665,3.03277
9.15592,27.4366,11.3667,24.2225
4.78403,0.9717,0.991856,1.4384
7.23422,19.0206,19.1629,30.236
24.1853,15.1172,6.48896,8.21683
3.68706,29.2336,12.4369,20.1851
30.2227,28.7392,14.6296,140.639
8.28314,3.20633,2.02934,19.6855
9.55628,2.66783,2.88566,2.58115
11.9264,12.2845,6.97037,15.1996
14.6248,2.64386,9.68086,11.4713
3.64702,4.05499,2.25355,18.5432
18.9887,14.0547,5.44819,10.7863
0.580291,10.7031,6.09582,3.43546
8.98778,7.30872,4.06224,4.40857
41.3926,37.806,22.4534,34.2218
1.74933,5.49037,2.71019,2.16717
10.8294,10.4734,4.07596,8.82866
22.3276,29.0753,12.0581,22.8994
56.9905,7.9378,6.06891,8.62682
20.8864,8.77756,6.05541,6.52016
10.2049,23.236,9.89587,21.8356
6.61767,15.4225,8.38159,2.02564
5.12834,33.4903,24.4341,11.0909
11.0536,4.63344,2.20023,22.3461
9.34009,15.5516,6.84902,5.41307
5.13634,2.83216,10.0594,189.625
5.7609,21.9272,10.1514,12.4881
9.90859,42.4754,17.1618,34.1017
14.0323,4.20401,1.62813,11.2565
3.88723,1.19972,1.36135,20.9939
7.48243,20.3414,13.324,19.6181
10.6693,11.3598,4.77614,2.47665
5.96909,2.55816,1.42834,6.19035
7.43439,8.15858,3.31994,16.7204
16.8748,6.66544,2.6349,17.8538
6.994,11.6518,7.59877,3.1257
11.5901,9.71687,4.13575,2.50921
16.6506,19.6235,17.9795,12.4495
1.22086,1.19773,0.840385,1.60838
5.54471,3.27351,2.89284,2.00935
21.0145,7.26882,7.84862,4.8281
8.85966,4.23328,4.18033,14.7435
7.13012,8.78136,5.4271,12.691
10.1488,8.82514,6.55246,11.1245
7.77069,5.4268,4.60784,38.4569
8.85966,25.819,10.7638,16.7542
13.0634,8.71755,10.426,7.42112
14.1524,6.14129,5.12397,5.72498
8.87565,4.45932,12.7343,21.8351
7.01001,4.32381,12.5206,8.67332
7.3303,16.7192,8.78374,11.0459
5.09631,5.32199,4.24392,1.61632
4.14346,18.1469,8.10808,4.2749
3.33474,11.8565,4.83886,9.02611
3.42282,8.68252,5.71291,19.0245
9.07585,3.31738,2.1484,17.7923
3.68706,1.61284,2.43061,7.23215
19.9255,4.30729,2.11407,15.9186
2.91837,10.1612,4.35363,7.76627
10.2689,2.45914,5.80267,7.89192
32.7529,9.30385,4.89621,18.1636
13.2956,8.42278,3.33554,8.97886
7.7787,3.86078,3.66876,13.3528
5.68083,17.4251,8.57926,2.32451
30.8873,18.18,8.07446,7.97826
6.04115,7.64533,10.203,12.1355
3.21464,12.7324,13.7638,7.93359
3.09453,2.15808,4.87075,11.6693
7.47443,24.9045,10.5691,236.169
10.8614,1.58013,4.5853,4.77574
19.2769,4.55517,8.23272,19.6192
10.2289,7.89155,7.97466,4.34364
5.56873,13.2271,5.24528,3.18567
10.4691,18.2507,7.50247,18.25
9.88458,9.72358,26.1368,23.1061
7.63458,12.3569,20.1438,10.9076
10.1088,4.63284,1.70997,1.27539
7.80272,19.4407,10.4609,22.483
24.938,2.52832,3.51361,7.56401
11.0056,8.9958,3.95344,29.0559
5.43261,5.29439,3.03284,17.2476
12.7511,1.73119,10.1471,5.64612
8.30717,10.6192,5.62672,35.7176
6.10521,5.7296,4.16242,3.52803
2.64613,7.46248,3.83271,3.83949
7.41838,11.1408,5.54146,19.7451
17.115,26.6356,10.7107,24.5011
14.9211,8.64127,9.66868,19.4648
1.67727,10.4502,4.67983,2.42069
2.55004,8.76943,4.33293,6.483
10.1248,21.0976,9.26518,9.91698
90.092,16.3806,7.05236,1.9999
3.31873,11.8552,5.02917,9.29553
2.91037,9.47938,4.0162,1.29471
1.91748,4.14151,2.38992,5.48261
9.00379,7.70507,5.88338,3.09263
11.0776,24.2321,14.4407,11.0793
5.84097,14.1139,5.66001,12.1205
15.3294,14.7226,6.09725,12.9946
2.85432,4.96567,5.29694,4.69225
17.9317,14.2154,7.54491,22.0664
8.52336,8.08897,5.1136,7.55193
7.29827,7.80032,3.53853,2.33687
15.6337,7.76506,3.76035,5.22845
10.1728,10.7683,6.117,2.82907
4.92816,3.01987,2.29636,16.0897
1.45307,10.514,4.24727,2.9177
19.2689,21.2905,10.202,10.2938
15.6177,20.4741,8.7647,9.6035
17.0429,35.4508,15.462,30.7977
8.24311,40.4214,16.3125,4.01349
1.42905,4.04796,12.9721,17.1266
16.5065,8.5296,4.1091,5.50978
7.26624,7.83862,3.3345,9.84949
13.2236,15.7599,23.8619,13.2983
8.21108,11.7286,5.30081,15.5448
6.6737,2.57362,4.99172,6.41983
10.2129,22.0106,12.8738,3.99389
14.905,9.38926,6.55926,45.5947
3.39079,3.70073,1.59638,28.7598
11.0936,8.9211,5.47583,3.09676
6.08119,10.4413,4.92584,6.89062
21.3748,24.381,10.9292,34.5603
7.96286,8.86837,4.76642,6.94536
11.9744,5.39502,3.47037,9.7437
6.8819,4.21141,5.23031,4.51363
2.54204,1.21479,1.33831,4.31149
1.58919,2.66441,3.38252,2.63527
12.6791,3.32615,2.78845,19.6428
9.56429,15.0927,7.8497,7.21301
13.2476,32.3888,15.2723,21.5215
22.8721,17.6006,7.41205,31.193
1.4931,5.49033,5.21334,3.87922
9.26002,18.6376,11.4433,13.9449
19.6132,11.5775,13.8899,38.7023
10.6452,4.23979,3.05415,7.47628
20.1337,10.829,23.7841,29.1471
6.58564,8.55392,7.25085,15.3218
10.6372,8.4623,3.87892,8.75822
25.6346,17.8487,7.61172,7.0131
12.8152,7.21961,3.83883,3.94216
19.7173,8.82715,3.26578,16.6869
1.8294,1.34855,0.883068,13.8139
13.3116,8.77145,5.52609,5.73119
3.71108,12.7721,7.22722,20.5986
1.50111,1.0839,3.03286,9.1769
14.9771,6.1936,3.29909,11.0475
4.43172,1.0389,1.80125,114.888
25.3303,38.5178,19.6245,7.92175
10.2049,18.0797,17.7569,6.10092
0.900576,3.33819,2.55575,6.2515
8.06696,7.48713,4.30245,14.9407
1.94951,5.41101,9.16811,16.998
5.94507,5.36259,3.61582,15.7661
4.87211,6.67999,4.23899,9.09151
19.8615,24.9139,10.4924,44.6674
8.37923,13.5812,6.16058,4.30876
10.2369,15.2418,6.66682,1.47197
8.81162,3.72538,1.37727,7.43978
3.85521,7.68856,5.94733,36.546
7.97887,2.13304,2.31033,4.57834
13.3196,7.23947,41.2638,188.836
2.502,19.2145,8.57519,36.511
7.38635,26.8252,13.2336,60.0655
14.889,9.07465,6.46351,2.7835
1.28492,0.705604,1.43474,13.0024
26.4353,6.95973,2.58663,12.1248
7.61055,19.2346,9.7445,11.0969
2.0536,1.10763,2.57149,6.26811
7.53849,4.02549,1.78169,5.86182
4.08741,25.0765,11.3751,4.54277
11.4139,14.573,5.65543,3.57628
23.5768,25.3199,11.8018,32.4523
0.484206,6.40415,2.6188,35.6221
0.596305,2.26489,1.73019,13.9009
21.0465,30.1173,13.8207,5.10068
6.95396,3.97876,2.76207,23.7215
24.7939,14.8048,7.90069,14.8365
4.92815,1.93002,9.89397,34.2719
8.53137,5.65789,2.55478,4.2726
28.0207,10.7374,6.06587,9.55152
6.59364,8.13905,13.0507,9.08763
5.85699,1.77949,1.82353,3.28296
29.0937,56.6785,23.0445,7.87587
11.2938,4.39381,1.96888,2.52041
6.49756,8.05645,5.31002,2.91161
1.18883,0.725167,2.32352,22.9447
21.575,13.8187,10.5291,14.1421
8.77959,9.88726,40.6863,25.9458
9.27603,12.7333,8.21903,37.6951
17.2111,15.3907,6.99906,49.3871
40.5198,44.2276,18.3573,22.3517
2.69417,6.38329,8.49515,27.1609
2.67816,12.5396,6.47027,43.3379
9.65237,14.0303,5.69555,4.06806
21.7351,2.31996,1.31444,27.231
10.6533,12.4688,5.65784,68.6944
3.01446,1.53183,1.58869,1.24987
8.41126,20.4021,9.50741,7.57412
