pCD3z(),pSLP76(),pErk(),pS6()
6.32662,9.38753,1.54487,15.2013
17.2718,35.8401,0.804448,8.82717
9.90582,17.4943,16.5645,28.0805
10.4403,13.6425,17.8258,12.4608
8.83645,9.67721,3.19337,6.32364
44.6378,49.7511,5.58126,33.5791
5.25331,4.45801,8.26688,12.4429
1.15254,3.03317,2.10353,5.94256
3.3626,7.28687,2.65305,10.5291
19.6211,14.8954,1.15445,12.2133
12.7583,12.0764,4.37338,20.6036
43.1917,33.2427,8.08638,38.0346
6.22728,11.0124,1.12216,6.82171
2.92085,7.42236,3.24652,9.51919
15.2006,3.88357,1.16496,11.411
3.96135,6.56203,2.62741,17.2807
9.45221,5.75923,12.9486,79.5622
9.16752,14.4567,34.5828,13.2814
16.5695,12.9647,1.19153,12.0342
9.65625,20.3919,3.02898,10.3538
20.8428,10.7735,7.9444,50.2597
10.9637,14.7364,3.85454,16.0342
13.0523,4.69515,3.7256,22.045
9.08276,17.2668,4.53086,36.3147
7.33683,6.99446,0.34439,4.93761
3.32112,3.75481,5.54838,8.38425
17.2727,27.8372,1.62272,11.2491
18.6314,28.1929,3.48317,11.9731
4.76117,5.98932,1.5973,6.14621
9.86368,6.76891,1.98409,6.19609
5.66849,11.8653,2.91067,18.9416
10.0208,8.57507,5.62992,11.5493
2.97703,2.58468,2.27245,6.49698
10.4019,11.4778,4.94256,10.5987
16.1382,1.77093,6.63276,29.2147
20.5733,26.4672,2.14217,16.6721
9.80583,6.75016,7.05792,23.0835
9.04831,12.9865,8.25932,68.5372
2.53193,5.89449,17.9932,9.97936
19.8691,11.7883,9.21224,12.1871
2.78065,1.98928,3.82045,26.3571
12.3681,10.9566,1.66909,12.2898
41.9757,39.1684,2.20474,25.622
7.26287,8.33168,8.95176,32.3038
15.3871,3.60284,4.04341,12.8839
3.34659,3.46431,3.32424,5.84659
1.58435,1.79885,0.669206,4.35781
6.59692,8.80719,2.77457,18.867
8.22374,19.5653,14.7288,54.0921
12.377,21.2715,5.08429,26.5694
9.54193,17.5252,2.17126,8.07087
5.61293,2.68024,4.33938,22.6857
5.65916,6.2747,5.2346,21.7472
12.9523,4.25473,4.07307,13.5299
28.3474,15.5494,7.08245,39.4402
7.01993,2.12056,1.73697,11.6231
8.4402,5.3099,3.34471,5.37164
30.5888,18.4044,2.95,31.3225
13.0816,6.6208,4.0622,24.8982
9.8861,6.34481,4.50073,28.2519
12.4044,3.79513,0.948798,9.89083
8.31775,13.1103,3.39202,23.1696
18.1368,9.55297,8.67494,18.8746
14.7155,19.5467,8.51751,26.1583
4.21825,7.35839,4.3648,6.52305
6.98131,11.1872,8.30353,3.3885
21.6271,24.6934,3.69584,15.4307
5.23479,10.9616,6.6004,6.1835
4.46525,3.66856,1.51255,4.93054
8.62723,10.3417,1.0344,12.4589
8.36739,16.2506,1.35111,4.08238
5.82261,8.269,7.24824,14.2656
9.07848,11.5533,2.16947,22.4075
5.12071,6.70007,23.3438,67.498
8.95149,1.13014,2.50211,10.2042
10.9454,12.9145,3.41027,24.8166
1.50186,2.54577,3.48366,3.14924
11.6457,1.40967,4.04846,15.2173
3.1393,9.33211,3.58119,4.57669
12.5286,20.1015,2.3196,12.4224
18.8456,14.7989,3.26011,27.2507
4.07042,6.16368,1.21502,4.1823
6.24901,12.336,4.9851,9.44348
3.29974,5.82635,12.8779,12.2576
6.81297,12.3757,1.72706,12.9136
20.6414,21.1478,3.51071,16.6731
8.8736,7.32174,10.9302,20.8842
16.326,7.24878,5.75186,10.9493
8.54587,17.6609,20.2195,24.2625
16.7778,13.352,5.13839,49.2873
12.5806,16.2984,0.834463,8.24554
7.72663,11.2438,25.3541,61.359
7.96841,6.94883,5.50803,21.5269
13.6519,30.0683,2.732,15.8304
1.07218,1.45097,0.817864,1.41521
9.8921,12.7651,5.64281,14.212
21.7715,0.661528,1.76333,16.8316
9.82125,1.14059,1.20881,12.6247
5.66165,9.45901,1.61527,10.0845
6.42639,11.3797,1.54088,14.5973
11.5305,0.883492,1.24588,14.1853
9.10744,5.36621,7.30434,33.3696
12.5092,22.4586,6.71185,63.3657
2.1745,5.9556,3.19153,13.162
21.719,20.5131,3.70094,33.5557
11.5,15.8067,5.21522,25.2372
4.4794,3.58774,1.8079,3.6013
2.32204,2.65073,6.0519,22.3194
19.0335,14.1408,4.40434,24.0543
4.29704,7.66414,7.63897,14.1106
4.75563,8.37522,2.0256,6.56132
5.17292,5.11081,1.0455,5.22689
8.02953,1.25754,2.24114,12.4882
1.52576,2.086,3.08374,9.23079
3.46467,5.22998,3.69214,27.0782
14.6322,19.641,1.74189,13.1424
8.86541,6.85738,5.42333,5.73016
4.1274,3.73244,2.82723,13.6712
4.14679,10.4071,1.26356,10.8822
11.8995,10.8415,3.12428,15.0108
21.786,3.20693,2.72741,31.4671
2.3301,4.17155,1.67843,11.8369
14.3733,14.4194,5.91694,9.81143
10.5887,6.97701,12.2261,104.715
19.1671,7.09707,3.44036,32.2537
8.92,5.41737,1.90445,18.0278
18.9242,30.3853,2.33657,12.9401
17.3084,22.402,8.22382,18.6487
10.5334,17.1039,3.50487,29.097
6.79222,6.69562,5.43488,50.531
6.36966,7.94006,1.60725,11.5328
6.88338,1.40858,4.27753,10.3055
6.1114,4.92804,6.45094,3.78346
2.92554,3.32566,5.01086,7.19916
8.51905,8.04087,3.88499,15.786
5.81397,5.75753,2.14586,21.7809
8.67497,4.44476,5.74454,11.5609
31.1942,18.6503,26.0245,164.563
0.98492,2.05883,0.982003,2.19197
10.5945,10.2661,0.648366,6.75999
13.4269,15.6523,13.0688,23.2672
16.0918,5.37944,3.59858,20.0399
3.39966,3.1793,1.04104,8.56557
7.40744,6.96574,9.25439,32.4664
19.5923,13.2835,1.72267,16.5383
25.057,23.9806,2.02131,20.0901
4.79426,7.10195,8.46882,26.7097
11.4474,1.6001,4.29803,31.9065
22.5361,29.4353,2.24303,12.5397
12.7178,19.0944,9.27586,20.141
7.27254,17.8403,3.8009,9.46228
18.7975,4.11576,8.55386,32.2639
4.25031,8.81473,6.63554,2.62542
7.69122,3.65631,6.72164,22.237
4.81084,4.20703,2.26752,8.71168
27.9287,10.6042,23.1151,75.1149
5.53605,9.05608,1.00919,7.55596
6.41815,9.34917,0.965241,10.6233
15.0487,13.9916,34.8751,35.8016
13.4621,15.8559,1.2608,8.57403
4.50695,3.01311,0.653605,3.85339
15.6227,16.7061,4.04253,10.5929
8.88037,9.67584,6.77139,39.8581
26.9875,4.8355,4.35312,40.7105
12.3933,13.7033,3.72187,9.19331
3.335,10.1874,39.7962,90.663
12.4581,5.27299,4.1044,8.92457
11.3129,19.9385,11.1047,14.6721
16.6984,8.64199,3.02535,14.5932
6.53802,6.24576,2.13593,13.8256
13.2055,11.8673,11.598,29.7929
4.63272,12.5322,2.76304,9.81263
12.5931,7.43132,1.80292,12.5001
6.0128,3.00832,1.88992,16.9516
7.70696,5.86892,1.45826,10.6754
14.1596,18.3214,4.00191,13.8226
2.49334,4.57486,1.19991,2.65666
10.698,4.82545,1.11914,14.2161
9.27207,3.14221,2.92683,12.3221
9.37716,6.24532,3.87617,10.8523
6.84816,5.02824,3.16205,8.17762
13.1371,16.4434,2.2587,9.77375
8.40591,8.57888,6.07516,58.3006
12.8241,17.6355,2.14032,8.59892
7.67024,5.88811,2.35421,12.296
7.96335,5.61132,1.86566,16.4576
3.64598,8.23315,0.949728,1.76814
0.982062,2.58931,1.49653,5.31441
16.5656,5.25816,2.67327,23.5829
6.98236,5.3995,6.63332,55.292
10.5721,3.91022,1.92986,15.8076
27.7657,35.4249,4.17676,27.139
23.9469,19.8419,1.41802,16.476
7.94785,9.19238,9.00399,62.5608
7.37875,4.23236,1.34804,9.46481
4.91348,3.85837,1.03108,3.87056
27.4608,7.73492,3.58719,36.7859
4.19575,10.4774,3.65397,11.0468
11.6967,3.94976,1.60362,9.48674
17.0041,12.7304,4.27832,27.9293
8.05424,2.12958,0.460223,5.31605
11.3918,8.62483,1.36377,7.55776
10.5994,7.41334,2.21975,11.0378
4.81965,12.4786,2.77866,10.9138
2.57452,1.4955,2.71055,5.2508
14.4211,21.2477,23.1868,12.5942
8.95957,12.7921,3.62415,4.48304
7.7694,8.68388,1.44424,16.4319
15.455,7.71771,6.36519,59.3643
21.3559,4.15885,4.2024,21.6444
6.37278,6.14668,2.11621,14.7651
0.647425,1.03799,4.05238,29.6935
14.5893,8.72413,4.89009,33.9842
14.2428,15.8465,2.791,18.5509
2.70451,2.98864,5.96022,40.4995
5.07821,3.71204,1.51175,5.17946
10.9958,12.4566,3.31311,17.1536
14.9966,11.0818,2.28346,22.9828
4.94125,11.0143,1.58733,13.8888
22.7519,2.90645,3.07743,18.1936
16.881,28.3811,5.42867,43.1387
21.454,6.4227,2.00331,18.3935
25.1592,17.0969,10.7734,35.8953
31.6807,14.0526,5.46679,23.6994
1.80166,1.69799,3.4516,12.6337
1.05173,1.10195,2.68766,10.8605
5.34706,5.57614,2.39171,16.269
27.1048,10.3172,2.10652,20.3858
7.37168,1.32466,1.09467,7.85711
7.94759,13.9145,20.3648,16.662
5.88688,5.95071,1.61014,14.6709
3.05288,1.6162,5.12552,3.79274
3.67924,7.7665,3.09612,7.04973
15.4044,13.3199,1.77502,16.9801
31.4819,15.4156,6.16837,37.9119
11.7859,18.7909,1.79595,10.1228
12.2341,9.05128,1.96139,22.9286
18.1939,11.6067,3.12875,22.2438
8.77283,23.4486,2.16328,20.0947
12.3722,9.47654,1.98721,11.9781
33.2204,36.5012,7.16582,70.1263
1.51702,4.10401,0.913032,3.13651
23.3618,8.55342,2.33243,23.8734
6.73909,14.1185,6.96019,23.6334
5.43944,5.91542,2.4721,11.7655
8.89217,3.16705,4.343,6.39742
18.0736,28.05,7.90486,32.6954
15.6789,13.7546,5.12613,15.191
11.7483,11.8918,5.64139,19.9643
13.4053,5.85502,22.2922,25.8222
10.998,15.2833,3.84331,10.7378
5.25315,5.14658,5.59367,4.56126
19.1518,9.736,4.04826,30.9025
16.0858,31.7858,8.86487,22.9171
19.8677,5.91176,4.51517,21.8874
20.9263,10.5622,4.17811,17.0344
8.20893,7.61831,8.78414,18.0087
18.0059,11.2997,3.22053,13.434
7.60798,7.98976,1.34849,15.4536
18.395,11.4515,2.22057,17.0087
9.75328,2.31764,4.16187,22.3962
25.8874,31.8676,6.66109,15.3109
19.9703,47.0166,1.91341,23.0941
5.75396,5.9939,4.35919,28.9323
10.1153,0.467043,2.78013,22.7435
4.2576,9.50191,5.77504,20.3903
10.7253,3.11305,2.3219,13.5922
6.80418,4.85613,3.65067,4.99575
2.35765,2.9944,1.81397,2.74989
10.132,6.08801,2.35515,22.5733
12.546,4.10343,1.14842,8.22019
6.02352,15.6632,7.80936,21.567
17.5456,25.9328,12.3246,12.6144
4.64001,9.42863,2.32802,15.1972
16.2354,2.62578,1.02036,11.6575
19.0897,5.36504,7.19379,57.3712
4.6909,8.99414,7.45944,2.99875
18.4011,7.60939,4.7105,50.0846
3.29185,8.20758,2.1144,13.2216
38.695,86.5851,3.29842,25.1545
10.5171,6.50688,5.26943,7.80815
3.54989,2.80711,2.04089,6.34378
0.779459,0.946344,1.42395,1.4139
7.96637,10.0498,5.7144,14.1558
4.25093,6.07322,3.00077,20.0075
8.94219,4.99832,1.0766,11.9991
17.0521,16.493,1.22325,15.5382
12.2945,13.0969,5.62741,11.2218
14.5151,10.0733,12.193,10.8507
20.6855,9.96366,7.19287,51.2361
14.5027,2.31389,3.62747,30.906
4.19636,1.12896,0.903389,3.66686
23.2272,5.16534,1.79123,18.558
10.1084,7.40318,4.066,9.82015
6.55243,8.07357,4.67975,11.5272
6.38838,3.93465,1.80276,4.55543
9.27743,1.88168,0.795244,9.55788
4.16758,1.82077,1.62086,5.03319
18.8646,12.4915,6.64448,26.7834
12.6329,7.15369,2.048,13.936
11.6288,9.8127,1.99233,22.8041
29.8231,23.9056,4.51805,43.733
11.4156,4.85664,1.83618,13.094
22.9516,11.1287,3.43429,26.9694
1.24704,1.69818,4.8337,1.29135
4.73832,3.09077,2.70172,17.3563
15.4961,19.3023,7.12115,25.0935
10.6721,9.23737,5.68627,52.1177
23.039,21.2709,8.37769,27.0556
12.398,20.2468,3.13346,12.0813
6.53048,10.8763,0.698166,4.30926
1.6601,3.65449,1.05521,3.50852
20.4061,16.2281,4.68314,44.9835
13.2111,10.1157,4.52659,29.5148
9.80018,6.83136,2.43454,13.556
8.59502,1.80607,5.36026,27.0897
21.2488,4.67074,4.96544,16.3539
7.0401,5.39967,5.77197,5.98403
7.17615,14.1971,11.9595,26.9882
21.1452,28.389,1.28158,15.2695
11.1262,14.65,4.57848,11.0491
7.98242,3.49796,2.10173,15.799
1.94304,3.90092,0.912516,6.3716
12.4903,21.9737,2.20693,11.1394
6.42924,7.84101,3.18086,11.2349
13.0055,23.8871,2.31803,14.1783
42.5429,4.59562,11.5242,38.9173
16.5824,20.4234,5.34384,40.2914
5.13453,6.42067,3.1885,3.80693
15.3594,12.1048,11.8998,14.9711
14.7395,6.59694,6.92747,16.6959
7.88657,7.79628,8.05632,37.1671
12.161,28.5392,1.3648,16.1957
23.8017,7.45963,6.98713,34.6964
13.9462,28.3313,5.55814,15.6133
7.16199,2.6192,8.28751,11.0041
5.64084,16.7794,11.4021,7.33439
9.61256,22.4606,1.45008,6.83242
10.392,8.12061,1.9881,21.5676
17.42,13.2777,6.37436,16.5991
17.0181,16.8536,1.90277,15.2064
6.4235,2.52687,2.49053,15.481
6.8352,13.8192,1.83603,4.7888
7.64995,11.3016,1.98857,11.0894
7.53794,8.89695,8.60428,10.1218
27.8083,13.1547,2.21243,23.1722
14.6848,7.9414,7.45899,30.9528
14.9654,16.1149,0.894982,12.4581
12.9458,20.0144,7.07803,29.2618
7.61024,7.55376,6.11287,49.0912
11.9882,16.2554,6.18268,28.6005
6.84892,3.78181,1.53227,12.9364
22.181,17.3988,5.09617,15.7501
2.11815,2.42981,0.155316,1.28296
8.83018,13.586,4.52859,13.0778
19.2695,12.5215,1.98442,13.6897
12.2689,13.3663,5.46377,16.7381
25.5299,30.724,3.34169,24.5878
20.6877,6.51741,3.69628,19.6965
2.2087,2.89353,3.43115,9.77144
12.8466,20.5647,3.70892,8.41846
12.4904,28.9545,117.013,1114.73
5.7622,12.9478,11.851,74.5261
21.0272,8.94932,4.61139,49.3171
7.28966,2.25025,1.44818,9.92341
17.3745,45.4461,13.2325,36.2503
18.4201,30.8146,1.9661,14.3923
7.02399,4.18761,3.55311,5.22206
2.56595,3.18914,1.91801,7.61353
7.43419,4.55831,4.09957,25.0531
15.7207,19.1193,2.93118,20.7135
5.64437,3.22877,2.3932,12.9166
10.5088,6.84903,6.2465,28.268
20.3924,18.2798,5.91478,20.3234
4.28042,3.2106,3.03356,13.1376
29.7813,25.506,4.6823,22.6841
9.54969,13.5457,1.90531,10.3742
10.4935,2.80624,6.64567,15.4083
1.73094,2.99021,1.68202,7.3035
7.15403,10.6956,4.50176,10.6425
16.397,1.7865,1.76833,12.1885
3.14777,2.03967,0.712537,7.61743
20.7849,12.8047,2.87739,23.6457
2.4714,1.10694,0.649548,7.18997
42.1671,19.0132,2.58514,27.2268
10.0924,10.5697,3.0484,31.6778
4.89804,3.09676,2.2019,4.65179
6.56295,8.21149,0.936232,3.99135
15.3575,2.17572,2.63506,15.1224
2.65644,2.06019,2.45084,3.25091
4.369,6.76048,4.52729,14.7921
7.01664,20.9234,8.63831,25.0654
27.8901,8.28295,2.62059,21.771
5.50907,11.0409,1.68916,12.4893
2.3026,2.74472,2.14592,11.4536
5.97801,2.1595,1.07724,5.82655
5.25362,8.0968,6.86608,58.2482
15.6919,6.62017,9.41184,12.1605
39.0665,7.00085,2.73449,32.3865
15.387,10.7799,3.97487,24.1907
6.01769,11.1123,1.89717,12.0569
10.8499,9.07002,10.6118,55.7757
22.8253,24.8632,7.43182,19.1788
10.3658,14.7561,5.73552,6.48304
7.88914,8.45956,3.19501,24.5039
17.6752,33.3024,2.51175,9.61888
13.5877,9.33028,4.94291,9.50198
4.33362,1.77042,3.81602,19.6205
14.2227,12.8015,6.80263,24.9571
28.3068,17.3775,6.31268,45.7853
21.1753,6.51479,3.19002,27.2768
9.06091,6.96165,3.07464,24.8211
8.54342,4.35787,3.40565,21.9379
8.77733,11.6421,6.12056,11.4484
1.07516,3.20256,1.98373,3.97707
9.92585,20.5286,11.9358,10.4118
6.29615,15.755,1.35147,3.03751
10.9533,14.906,2.49225,24.589
5.16116,3.49932,1.79299,10.7563
7.55,7.4663,1.65572,4.92647
15.623,16.4698,2.85274,25.9892
6.68906,12.3861,2.1918,13.6748
12.293,7.51038,2.99174,25.4635
6.65775,14.7979,1.14904,3.37862
14.6441,2.96673,1.58757,11.1393
10.1706,11.4832,1.03137,9.22839
3.62779,5.07257,0.821627,3.33961
2.10608,2.37936,4.42666,12.609
13.6217,36.0548,1.27196,4.55463
14.8818,25.6748,2.90503,26.5981
3.24392,0.746768,0.906832,3.1333
11.2706,20.3602,14.2813,27.2306
20.814,12.8121,2.16546,18.6867
11.8423,27.7966,2.65318,20.424
29.5705,27.1847,16.9187,139.751
6.33469,2.82895,2.83014,21.1255
7.02665,2.2975,2.39763,6.02272
11.7928,11.4131,3.85375,18.6954
10.665,3.50694,10.0607,14.1423
3.52256,3.92037,2.41806,18.0417
16.9847,12.0596,1.57516,18.7606
3.69792,10.5411,2.08319,2.96492
8.15152,6.59938,1.86884,7.78717
40.0297,34.8625,11.939,48.5244
2.7087,5.22491,0.752513,2.58814
10.3756,9.23434,1.11649,13.1094
24.1877,26.2989,3.37726,31.5087
40.3804,4.26217,5.9933,33.0674
16.611,7.48743,3.93427,14.7472
14.2028,21.6469,2.94383,24.7193
9.28324,14.6603,2.59685,4.52045
14.5896,33.9044,11.9565,9.80838
8.63592,3.9242,2.79383,24.9616
11.0804,14.2762,1.46742,9.31579
4.62681,6.17241,25.9371,169.32
10.8336,20.7985,2.68002,14.0067
20.3351,39.909,3.59385,36.4202
10.449,3.11155,1.53414,16.5047
2.75514,1.27951,2.89495,20.1628
11.6127,20.0857,7.11475,19.912
10.5668,10.0982,0.876886,7.2669
4.55258,2.16899,1.18818,8.05678
7.36961,7.39566,1.84897,18.4821
13.1594,5.31282,2.2657,23.8046
8.32193,11.2346,3.42402,5.30826
10.6396,8.48235,0.936687,7.65287
17.6609,19.7825,11.6913,16.094
0.937616,1.15863,0.534678,1.73532
4.54627,3.09439,1.94624,3.76609
16.2903,6.56146,6.13184,12.4693
7.11792,4.09558,4.11116,16.4446
7.43924,8.37626,3.29013,14.162
9.50375,8.43502,4.36013,13.7923
6.81107,5.52455,6.14247,37.2516
14.1454,24.1002,2.26722,19.6968
11.5552,8.95555,7.97942,10.5581
11.2652,5.48229,3.7007,10.8067
7.53781,6.24324,13.0201,20.1128
6.23029,6.08071,11.6047,7.50946
10.1901,15.9013,3.32112,13.0147
4.94212,5.1785,2.4098,3.1139
8.48307,17.1347,1.35898,5.93547
5.85086,11.1167,1.02071,9.82962
4.959,8.67639,4.01948,18.0273
6.89953,2.87635,2.76668,19.7734
2.77708,1.7482,2.53515,7.46711
14.4278,2.94062,2.63622,23.2495
5.02176,9.57084,1.08016,8.38561
7.55415,2.76351,5.83707,10.1429
24.6428,6.96779,4.14169,31.0839
11.3453,7.13924,1.31423,14.2751
6.26028,3.725,3.58662,14.8042
9.29587,16.4919,1.99244,4.62457
26.2963,15.3196,2.77711,21.5476
6.54183,8.52394,8.30738,11.4531
6.38894,13.8329,9.29771,6.09104
2.653,2.83924,5.07946,10.4816
13.1795,25.5317,22.0598,215.566
7.62224,1.66834,4.7372,7.8668
14.3143,4.58352,8.82404,24.3552
9.31137,7.87433,5.51118,7.14589
7.77669,12.1691,0.451442,5.71806
12.7184,16.7852,2.24773,21.5714
10.3794,13.6583,24.2136,18.3033
9.46259,14.6361,16.1346,8.68669
7.96388,3.67412,0.384686,5.80502
11.436,18.6873,4.93993,23.3916
17.2504,1.28819,4.16396,17.3256
10.0476,8.12566,3.39778,31.1097
5.12839,5.01846,2.65339,17.6558
9.14309,2.89978,10.2722,7.76379
8.83314,10.1428,4.88053,35.5726
5.74049,5.45873,2.3846,5.38305
3.96944,7.11925,1.2648,4.46446
8.38361,10.4767,3.12229,20.9666
19.9029,24.2879,2.93958,30.5792
12.7522,8.71183,8.42812,22.4312
4.29289,9.92511,0.753672,2.96966
4.33778,8.38443,1.47464,6.8443
13.4408,19.56,2.09283,13.8529
65.0905,9.34501,4.45221,43.4017
5.84743,11.1613,1.23069,10.0028
4.78214,8.84787,0.43666,2.57898
2.38892,4.01708,1.27262,5.5162
8.35532,7.32687,3.37613,6.09939
15.2594,23.3365,6.06762,14.1956
8.26226,13.0909,1.3223,13.8621
14.7863,13.0541,1.99107,18.962
3.38229,5.29188,3.75973,4.4459
16.4254,12.8448,4.52879,27.7393
8.13135,7.56449,2.85298,10.1832
7.15866,7.00396,0.906973,5.40335
12.7073,6.46742,1.74968,11.7443
10.103,9.92411,2.42983,6.82945
4.04939,2.92715,2.69966,16.2475
4.14755,9.9052,0.340982,3.46061
19.6239,19.2955,3.35368,18.1213
16.8814,18.5267,2.05232,16.151
22.8108,32.9709,4.69076,36.1218
18.5153,37.7783,0.799066,8.62983
2.4563,6.4174,12.6762,12.3319
13.5418,7.14239,1.85311,12.4116
7.15006,7.06819,1.3651,12.1913
14.3962,18.0095,18.8861,12.7679
9.08158,10.8315,2.31347,17.7405
5.16421,2.92034,4.71539,7.45108
13.9183,21.0745,4.73456,7.58473
12.8859,8.92766,7.43921,46.9515
3.22718,3.59005,2.82021,27.2295
10.112,8.1349,2.59003,7.39273
7.23581,9.70732,1.58498,8.91647
22.0508,22.201,5.11938,41.107
7.98872,8.19046,2.13012,9.62142
9.52235,4.66927,2.64526,13.8125
5.82356,4.3458,4.14458,6.03207
1.84461,1.21713,1.31305,4.60771
1.74215,2.96243,2.55233,2.25443
9.32729,2.79086,3.70733,22.8828
11.1264,14.1047,2.79626,10.6365
19.3062,30.4742,4.71261,25.6246
20.7808,15.4662,4.10003,38.7843
2.63674,5.81124,3.34188,3.20551
12.1822,18.028,5.51057,15.9649
16.9811,12.0241,13.3276,40.9578
8.25663,3.65636,2.4315,11.1135
17.4638,13.4309,22.4564,29.3541
7.0789,8.64689,5.37478,15.6497
9.60912,7.47687,1.69757,12.69
22.6774,15.2914,2.14577,18.3646
10.6618,6.20105,1.80551,9.18304
15.7524,7.0974,2.05079,24.2183
1.40553,1.37523,1.63797,12.9619
11.5462,7.88814,3.02797,10.7308
6.49392,12.5168,4.05044,19.7596
1.18172,1.59896,3.41304,7.92678
11.7662,5.11983,2.40893,16.5453
3.19123,2.12571,11.834,104.374
29.4232,35.7157,5.85587,18.6059
12.8709,18.7966,11.2365,7.26347
1.4674,3.44265,1.77545,5.55315
7.61594,6.97377,2.93953,16.7538
3.08326,6.71189,8.43454,13.894
5.51167,5.155,3.08524,16.3888
5.22719,6.43282,2.53388,9.93374
21.2053,22.768,5.3262,49.6953
9.79498,12.4891,1.427,7.7807
11.5686,13.8685,1.09513,6.20349
6.81007,2.97323,0.913223,10.6896
4.96403,8.01703,6.22826,33.6865
5.78908,1.84168,2.15728,7.18366
12.6596,16.2516,54.985,163.136
7.78022,18.5869,4.21951,34.0918
13.6252,26.0383,8.1099,57.2042
12.724,8.21554,3.62773,8.5645
0.861832,0.974866,2.3333,11.7029
19.6065,4.82897,1.99381,23.1244
11.2028,18.2537,3.29085,13.2963
1.53575,1.45033,2.71523,5.72534
6.07066,3.39361,0.995479,8.61157
10.7459,23.8111,1.85825,6.24719
12.1055,13.0097,0.607252,8.84211
23.8422,23.0245,5.50835,40.1051
2.18797,6.40771,3.25272,32.1622
0.905062,2.43588,2.06247,12.3541
23.7096,27.4961,3.0409,14.5817
5.72519,3.78649,3.54944,24.0247
21.1831,12.8776,4.28733,24.3952
4.02158,3.84467,12.1838,29.9343
7.27158,4.88039,1.01084,7.66532
21.9781,8.70287,3.75029,21.0578
7.17084,9.50658,10.6473,8.14817
4.24565,1.56667,1.61403,5.14606
37.7566,51.7986,2.23693,22.1892
8.68905,3.45522,0.893254,7.34262
6.77511,7.67595,2.55573,5.02745
0.849674,1.29223,4.08216,20.2866
18.832,12.8285,7.04428,21.2941
10.2602,17.11,38.5782,15.7233
10.2434,12.4809,6.80413,37.3099
16.3245,14.0535,5.95506,52.2552
41.2915,39.4178,4.31698,39.8524
3.86949,7.44647,8.33898,23.7165
5.73029,12.4469,5.39779,39.8629
10.765,12.6807,0.828728,8.3719
14.9909,1.04284,3.72487,34.1442
11.0136,11.8986,7.24366,66.4911
2.26467,1.48126,1.17889,2.05364
12.0888,19.1131,2.31952,10.7752
16.9296,4.03896,3.28072,21.8992
